u,i,ts,label,weight,idx
15,2828,1396411200.0,1,1,21810
154,43,1396584000.0,1,2,21835
43,154,1396670400.0,1,1,21842
43,125,1396756800.0,1,1,21848
125,43,1396756800.0,1,1,21849
125,173,1396929600.0,1,1,21862
173,125,1396929600.0,1,1,21863
26,11,1397016000.0,-1,-10,21867
26,85,1397016000.0,1,1,21868
85,177,1397016000.0,-1,-10,21871
126,690,1397016000.0,-1,-10,21874
253,666,1397102400.0,1,1,21878
666,253,1397102400.0,1,1,21880
126,41,1397275200.0,1,1,21912
15,374,1397361600.0,-1,-1,21918
279,64,1397448000.0,1,4,21941
279,70,1397448000.0,1,5,21942
279,177,1397448000.0,-1,-1,21943
43,134,1397620800.0,1,1,21950
2,43,1397793600.0,1,1,21971
43,2,1397793600.0,1,1,21972
157,3779,1397793600.0,-1,-10,21974
8,739,1397966400.0,-1,-1,21988
8,752,1397966400.0,-1,-1,21989
125,1032,1397966400.0,-1,-1,21993
8,599,1398052800.0,-1,-1,21999
8,1043,1398052800.0,-1,-1,22000
15,64,1398052800.0,1,5,22001
15,269,1398052800.0,1,1,22002
64,15,1398139200.0,1,6,22008
64,126,1398139200.0,1,3,22011
64,269,1398139200.0,1,3,22013
126,64,1398139200.0,1,3,22020
126,269,1398139200.0,1,3,22024
126,625,1398139200.0,1,3,22025
269,15,1398139200.0,1,3,22031
269,64,1398139200.0,1,3,22033
269,126,1398139200.0,1,3,22035
8,2,1398225600.0,1,5,22045
126,15,1398225600.0,1,4,22047
2,126,1398312000.0,1,1,22052
125,345,1398312000.0,1,1,22067
126,2,1398312000.0,1,1,22068
126,54,1398312000.0,1,3,22069
126,512,1398312000.0,1,1,22071
126,1700,1398312000.0,1,1,22072
345,125,1398312000.0,1,1,22083
85,199,1398398400.0,-1,-1,22090
126,155,1398398400.0,1,1,22094
8,591,1398571200.0,-1,-1,22102
173,2,1398744000.0,1,1,22124
8,319,1398830400.0,-1,-1,22132
53,73,1398830400.0,1,1,22134
73,53,1398830400.0,1,1,22135
279,269,1399089600.0,1,2,22155
8,393,1399176000.0,-1,-1,22173
126,168,1399176000.0,1,1,22174
2028,28,1399176000.0,1,3,22177
22,73,1399262400.0,1,2,22188
73,22,1399262400.0,1,2,22193
269,98,1399348800.0,1,2,22206
73,85,1399435200.0,1,2,22210
85,73,1399435200.0,1,2,22211
8,597,1399521600.0,-1,-1,22216
53,85,1399780800.0,1,3,22232
235,1691,1400040000.0,1,4,22256
8,225,1400212800.0,-1,-1,22267
173,26,1400212800.0,1,1,22269
1147,491,1401422400.0,-1,-3,22349
15,80,1401595200.0,-1,-1,22364
173,43,1401768000.0,1,2,22382
238,250,1402027200.0,1,1,22403
250,238,1402027200.0,1,1,22404
8,148,1402200000.0,-1,-1,22414
53,177,1402286400.0,-1,-10,22433
53,3465,1402286400.0,1,5,22434
70,15,1402286400.0,1,3,22435
173,21,1402286400.0,1,1,22437
6,47,1402545600.0,1,1,22452
88,173,1402545600.0,1,1,22454
348,2,1402632000.0,1,4,22470
179,2,1402804800.0,1,6,22488
179,348,1402804800.0,1,3,22489
348,179,1402804800.0,1,3,22494
374,15,1402891200.0,1,1,22505
179,177,1403323200.0,-1,-10,22531
179,3782,1403323200.0,-1,-10,22533
279,101,1403409600.0,1,2,22538
8,1322,1403496000.0,-1,-1,22542
85,1322,1403496000.0,-1,-1,22548
278,177,1403755200.0,-1,-6,22584
269,2,1404273600.0,1,2,22651
915,1407,1404360000.0,1,1,22658
8,174,1405569600.0,1,2,22737
8,372,1405742400.0,-1,-1,22750
8,395,1406174400.0,-1,-1,22782
43,173,1406606400.0,-1,-10,22813
8,754,1406692800.0,-1,-1,22826
123,260,1406692800.0,1,1,22830
174,11,1406692800.0,-1,-10,22831
260,123,1406692800.0,1,1,22834
49,111,1407038400.0,1,1,22848
111,49,1407038400.0,1,1,22850
53,754,1407124800.0,-1,-10,22854
1180,85,1407124800.0,1,1,22859
85,1180,1407211200.0,1,1,22862
15,55,1407729600.0,-1,-1,22923
491,15,1408075200.0,1,1,22991
491,176,1408075200.0,-1,-1,22993
491,220,1408075200.0,1,1,22994
98,953,1408161600.0,1,1,23004
953,98,1408161600.0,1,1,23012
491,53,1408248000.0,1,1,23016
98,279,1408334400.0,1,2,23029
6,36,1408593600.0,1,6,23055
491,203,1408680000.0,1,1,23069
491,684,1408680000.0,1,2,23070
36,6,1408766400.0,1,10,23079
49,125,1409457600.0,1,1,23154
125,49,1409457600.0,1,1,23155
8,36,1409976000.0,1,2,23184
6,458,1410408000.0,1,1,23218
88,125,1410580800.0,1,3,23227
33,111,1410667200.0,1,2,23231
111,33,1410667200.0,1,1,23235
125,88,1410667200.0,1,3,23236
85,125,1410840000.0,1,2,23246
125,85,1410840000.0,1,2,23248
2,11,1411963200.0,-1,-5,23321
2,3782,1411963200.0,-1,-10,23324
458,6,1411963200.0,1,2,23330
36,249,1412740800.0,1,1,23377
249,36,1412740800.0,1,1,23379
24,22,1412913600.0,1,6,23388
125,238,1412913600.0,1,1,23392
238,125,1412913600.0,1,1,23394
85,171,1413518400.0,1,4,23424
22,295,1413777600.0,1,1,23431
295,22,1413777600.0,1,1,23435
196,249,1414468800.0,1,1,23481
249,196,1414468800.0,1,1,23483
85,249,1414990800.0,1,3,23517
249,85,1414990800.0,1,3,23520
249,2,1415163600.0,1,1,23539
88,85,1415422800.0,1,1,23552
15,113,1416027600.0,-1,-10,23579
26,125,1416114000.0,1,1,23584
125,26,1416114000.0,1,1,23586
24,88,1416373200.0,1,5,23595
88,24,1416373200.0,1,5,23596
24,125,1416546000.0,1,3,23604
125,24,1416546000.0,1,2,23605
125,412,1416978000.0,1,1,23622
412,125,1416978000.0,1,1,23623
15,85,1417064400.0,-1,-1,23630
15,98,1417064400.0,1,5,23631
15,953,1417064400.0,1,4,23637
98,64,1417064400.0,1,3,23646
125,53,1417064400.0,1,2,23650
125,249,1417064400.0,1,1,23651
249,125,1417064400.0,1,1,23652
24,98,1417410000.0,1,1,23659
238,249,1417496400.0,1,2,23666
249,238,1417496400.0,1,2,23667
125,11,1417582800.0,-1,-10,23668
49,36,1417669200.0,1,4,23671
49,44,1417669200.0,1,2,23672
44,49,1417755600.0,1,3,23677
85,15,1417928400.0,-1,-1,23682
88,11,1418014800.0,1,1,23686
15,6,1418101200.0,1,3,23689
43,171,1418101200.0,1,1,23690
85,11,1418360400.0,-1,-7,23717
44,249,1418619600.0,1,1,23730
249,44,1418619600.0,1,2,23731
88,10,1418878800.0,1,1,23739
88,20,1418878800.0,1,2,23740
85,173,1419051600.0,1,1,23744
173,85,1419051600.0,1,1,23745
85,238,1419138000.0,1,1,23746
238,85,1419138000.0,1,1,23747
15,47,1419310800.0,-1,-1,23760
6,295,1419570000.0,1,1,23773
295,6,1419570000.0,1,1,23775
85,36,1419915600.0,1,2,23790
85,320,1419915600.0,1,2,23791
320,85,1419915600.0,1,2,23796
6,49,1420002000.0,1,2,23798
49,6,1420002000.0,1,5,23799
85,250,1420088400.0,1,5,23809
250,85,1420088400.0,1,5,23810
491,171,1420174800.0,1,5,23816
491,3697,1420174800.0,-1,-10,23817
64,279,1423026000.0,1,1,23847
126,374,1425960000.0,-1,-10,23872
126,98,1429675200.0,1,3,23896
98,126,1429848000.0,1,2,23910
15,234,1430884800.0,1,1,23956
15,88,1430971200.0,1,1,23958
15,3741,1431057600.0,-1,-10,23963
15,469,1431489600.0,-1,-10,23967
15,179,1432180800.0,1,1,23982
47,15,1432526400.0,-1,-10,23988
15,200,1449723600.0,-1,-10,24135
953,64,1452315600.0,1,3,24172
