u,i,ts,label,weight,idx
4233,3169,1003788000,1,1,715688
47387,168,1003788000,1,1,715689
33976,1493,1003788000,1,1,715696
5398,11500,1003788000,1,1,715701
1288,2283,1003788000,1,1,715705
13507,1692,1003788000,1,1,715711
1967,2359,1003788000,1,1,715712
29633,2283,1003788000,1,1,715714
2283,246,1003788000,1,1,715715
10809,1686,1003788000,1,1,715716
1688,1464,1003788000,1,1,715717
1683,47387,1003788000,-1,-1,715718
2287,3711,1003788000,1,1,715720
4786,3657,1003788000,1,1,715728
923,2277,1003788000,1,1,715729
29377,318,1003788000,-1,-1,715732
1683,3008,1003788000,-1,-1,715733
1871,3620,1003788000,1,1,715737
48368,25559,1003788000,1,1,715744
48368,1004,1003788000,1,1,715747
48368,1328,1003788000,1,1,715754
3134,856,1003788000,1,1,715756
12141,3221,1003788000,1,1,715759
14323,2612,1003788000,1,1,715761
10809,1091,1003788000,1,1,715764
7081,2379,1003788000,1,1,715769
2379,17355,1003788000,-1,-1,715772
579,29377,1003788000,-1,-1,715773
36386,3205,1003788000,1,1,715776
1493,33976,1003788000,1,1,715791
13507,246,1003788000,1,1,715817
48368,16974,1003788000,1,1,715820
3904,107,1003788000,1,1,715825
5374,16974,1003788000,1,1,715826
3184,3364,1003788000,1,1,715828
4911,29353,1003788000,-1,-1,715835
1479,10431,1003788000,1,1,715837
3184,1606,1003788000,1,1,715839
7048,6297,1003788000,1,1,715846
10809,14763,1003788000,1,1,715847
3184,3344,1003788000,1,1,715848
5326,1481,1003788000,1,1,715849
6356,4775,1003788000,1,1,715853
18762,672,1003788000,1,1,715856
3184,454,1003788000,1,1,715857
1479,26169,1003788000,1,1,715861
7048,1959,1003788000,1,1,715868
7048,932,1003788000,1,1,715869
3168,2379,1003788000,1,1,715871
7048,2379,1003788000,1,1,715874
3657,4786,1003874400,1,1,715886
6801,3250,1003874400,1,1,715887
21315,6801,1003874400,1,1,715889
6801,21315,1003874400,1,1,715898
6147,690,1003874400,1,1,715903
451,1467,1003874400,1,1,715908
7856,15069,1003874400,1,1,715912
3338,17820,1003874400,-1,-1,715928
1653,11547,1003874400,-1,-1,715929
10809,1307,1003874400,1,1,715931
4017,915,1003874400,1,1,715945
3134,1003,1003874400,1,1,715947
1956,11703,1003874400,1,1,715951
88754,7022,1003874400,1,1,715953
852,1938,1003874400,1,1,715956
1307,28068,1003874400,-1,-1,715957
7675,3134,1003874400,1,1,715983
34244,18762,1003874400,1,1,716001
34244,10159,1003874400,1,1,716004
34244,1686,1003874400,1,1,716010
2612,14323,1003874400,1,1,716017
34244,1481,1003874400,1,1,716018
94708,2843,1003874400,1,1,716020
47387,674,1003874400,1,1,716024
34244,1892,1003874400,1,1,716030
51241,451,1003874400,1,1,716038
1952,5207,1003874400,1,1,716039
2843,2288,1003874400,1,1,716058
28306,3891,1003874400,1,1,716059
1030,1365,1003874400,1,1,716060
12505,1288,1003874400,-1,-1,716064
3891,1493,1003874400,1,1,716066
73319,19998,1003874400,1,1,716068
579,4779,1003874400,-1,-1,716076
12550,10429,1003874400,1,1,716077
28306,454,1003874400,1,1,716078
246,2283,1003874400,1,1,716079
4779,79012,1003874400,1,1,716080
47387,3899,1003874400,1,1,716082
2379,11703,1003874400,1,1,716088
3364,1329,1003874400,1,1,716092
48368,1267,1003874400,1,1,716094
48368,540,1003874400,1,1,716096
5642,1288,1003874400,-1,-1,716101
579,4866,1003874400,-1,-1,716102
12505,919,1003874400,-1,-1,716104
1457,13993,1003874400,1,1,716110
48368,1119,1003874400,1,1,716112
7524,2485,1003874400,1,1,716118
24132,26,1003874400,1,1,716121
3184,1973,1003874400,1,1,716130
13993,4875,1003874400,1,1,716131
28277,28306,1003874400,1,1,716136
13507,3904,1003874400,1,1,716142
12550,3359,1003874400,1,1,716147
12550,1885,1003874400,1,1,716150
1683,1512,1003874400,-1,-1,716151
22393,5984,1003874400,1,1,716155
13507,852,1003874400,1,1,716171
13507,4490,1003874400,1,1,716182
17159,2612,1003960800,1,1,716203
6300,18443,1003960800,1,1,716212
4641,10198,1003960800,1,1,716213
58605,132,1003960800,1,1,716224
15069,7856,1003960800,1,1,716230
12550,23562,1003960800,1,1,716234
29930,3710,1003960800,1,1,716240
2616,6237,1003960800,1,1,716246
2293,22071,1003960800,1,1,716250
17150,32335,1003960800,1,1,716266
29267,1335,1003960800,1,1,716268
6801,7048,1003960800,1,1,716274
45868,4925,1003960800,1,1,716280
2612,17159,1003960800,1,1,716286
4351,1353,1003960800,1,1,716303
3616,3344,1003960800,1,1,716305
3229,1288,1003960800,-1,-1,716320
4490,6801,1003960800,1,1,716321
1952,1337,1003960800,1,1,716332
4875,13993,1003960800,1,1,716334
10809,2283,1003960800,1,1,716356
1479,3344,1003960800,1,1,716357
579,2288,1003960800,1,1,716360
10809,15191,1003960800,1,1,716369
14645,14645,1003960800,1,1,716378
4257,9271,1003960800,1,1,716382
9271,3830,1003960800,1,1,716386
46077,1503,1003960800,1,1,716390
18050,47387,1003960800,1,1,716408
17159,6304,1003960800,1,1,716411
4490,13507,1004047200,1,1,716425
6801,4743,1004047200,1,1,716429
3620,2379,1004047200,1,1,716438
10431,1322,1004047200,1,1,716439
10431,2843,1004047200,1,1,716440
17759,3018,1004047200,1,1,716442
4081,2379,1004047200,1,1,716453
1503,8931,1004047200,1,1,716462
10431,2034,1004047200,1,1,716463
533,15813,1004047200,-1,-1,716473
1686,2379,1004047200,-1,-1,716479
11498,10939,1004047200,1,1,716481
556,318,1004047200,1,1,716482
24,27406,1004047200,-1,-1,716484
2379,3620,1004047200,-1,-1,716491
6801,10370,1004047200,1,1,716493
3620,1956,1004047200,1,1,716496
1503,1353,1004047200,1,1,716497
48368,2426,1004047200,1,1,716498
1683,366,1004047200,-1,-1,716504
7675,451,1004047200,1,1,716509
10292,4361,1004047200,1,1,716510
3179,82148,1004047200,-1,-1,716519
1307,3070,1004047200,-1,-1,716526
86329,950,1004047200,1,1,716527
86329,1353,1004047200,1,1,716529
86329,5052,1004047200,1,1,716533
3340,26,1004047200,1,1,716540
27219,1481,1004047200,1,1,716543
1885,23228,1004047200,-1,-1,716544
4771,3065,1004047200,1,1,716548
3134,16974,1004047200,1,1,716551
10370,7647,1004047200,1,1,716560
10370,20585,1004047200,-1,-1,716565
36763,3168,1004047200,1,1,716568
29633,17355,1004047200,1,1,716575
15137,1956,1004047200,1,1,716580
7713,20904,1004047200,1,1,716583
2558,6801,1004047200,1,1,716595
19734,1956,1004047200,1,1,716608
27406,2379,1004047200,1,1,716618
28306,2379,1004047200,1,1,716619
7675,10370,1004047200,1,1,716639
1445,1605,1004047200,-1,-1,716646
6826,3899,1004047200,1,1,716655
3627,3250,1004047200,-1,-1,716667
2379,1688,1004047200,-1,-1,716671
3899,1328,1004047200,1,1,716676
2263,2379,1004047200,1,1,716678
15191,6297,1004047200,-1,-1,716684
83887,53523,1004047200,1,1,716685
52853,26,1004047200,1,1,716693
514,1328,1004047200,1,1,716694
35511,451,1004047200,1,1,716708
1481,27219,1004047200,1,1,716720
1270,4960,1004047200,1,1,716727
24,7048,1004047200,-1,-1,716728
1270,2558,1004047200,1,1,716729
10852,932,1004047200,1,1,716733
1474,10370,1004047200,1,1,716734
1503,2034,1004047200,1,1,716736
3899,47387,1004047200,1,1,716742
3899,514,1004047200,1,1,716744
6801,2558,1004047200,1,1,716752
4711,16857,1004047200,1,1,716761
2379,4081,1004047200,1,1,716764
20729,366,1004047200,-1,-1,716766
1691,5545,1004047200,1,1,716767
1119,694,1004133600,-1,-1,716786
1683,1275,1004133600,-1,-1,716787
1119,19427,1004133600,-1,-1,716788
1683,30268,1004133600,-1,-1,716792
1683,4705,1004133600,-1,-1,716793
1683,2263,1004133600,-1,-1,716795
1683,30267,1004133600,-1,-1,716798
1683,1445,1004133600,-1,-1,716801
1683,3710,1004133600,-1,-1,716803
1683,13036,1004133600,-1,-1,716807
1683,3657,1004133600,-1,-1,716810
1683,3337,1004133600,-1,-1,716813
1683,1307,1004133600,-1,-1,716819
4775,3171,1004133600,1,1,716820
1683,3193,1004133600,-1,-1,716823
7356,63677,1004133600,1,1,716824
1683,1337,1004133600,-1,-1,716827
1297,3904,1004133600,1,1,716829
1476,2379,1004133600,1,1,716830
1683,6828,1004133600,-1,-1,716831
1683,18147,1004133600,-1,-1,716834
1683,3848,1004133600,-1,-1,716836
1683,3627,1004133600,-1,-1,716838
1683,1910,1004133600,-1,-1,716839
1683,6535,1004133600,-1,-1,716843
1683,1476,1004133600,-1,-1,716845
1683,11605,1004133600,-1,-1,716847
1683,4743,1004133600,-1,-1,716849
1683,27406,1004133600,-1,-1,716850
1481,1488,1004133600,1,1,716851
1683,6034,1004133600,-1,-1,716853
11605,3193,1004133600,1,1,716857
1119,2843,1004133600,-1,-1,716859
1119,18142,1004133600,-1,-1,716860
34244,451,1004133600,1,1,716861
3134,1337,1004133600,1,1,716866
1640,1956,1004133600,1,1,716868
11605,1513,1004133600,1,1,716869
1683,2948,1004133600,-1,-1,716871
1683,1270,1004133600,-1,-1,716874
11605,1122,1004133600,1,1,716878
3250,7675,1004133600,1,1,716880
11605,3627,1004133600,1,1,716882
6297,5642,1004133600,1,1,716885
11605,7048,1004133600,1,1,716888
28306,11605,1004133600,1,1,716894
1683,1688,1004133600,-1,-1,716897
1683,2344,1004133600,-1,-1,716899
1683,16974,1004133600,-1,-1,716908
1683,1613,1004133600,-1,-1,716910
28306,10429,1004133600,1,1,716912
1683,3803,1004133600,-1,-1,716919
1683,1951,1004133600,-1,-1,716920
1683,26169,1004133600,-1,-1,716922
1683,13200,1004133600,-1,-1,716925
1683,2999,1004133600,-1,-1,716926
11498,20896,1004133600,1,1,716932
9385,3145,1004133600,1,1,716935
15137,3145,1004133600,1,1,716940
13993,2791,1004133600,1,1,716952
1683,1003,1004133600,-1,-1,716954
27389,3968,1004133600,1,1,716959
28306,1956,1004133600,1,1,716962
1445,13436,1004133600,-1,-1,716965
3250,43475,1004133600,1,1,716968
8628,10864,1004133600,1,1,716981
3221,11819,1004133600,1,1,716985
36386,1355,1004133600,1,1,716993
17355,29633,1004133600,1,1,716994
11605,3145,1004133600,1,1,717005
3620,28306,1004133600,1,1,717007
3042,10431,1004133600,1,1,717008
36386,6873,1004133600,1,1,717009
1683,16095,1004133600,-1,-1,717011
1683,1906,1004133600,-1,-1,717012
1683,15137,1004133600,-1,-1,717013
7856,80,1004133600,-1,-1,717014
36386,3891,1004133600,1,1,717015
813,6489,1004133600,1,1,717016
7856,2184,1004133600,-1,-1,717017
7856,3145,1004133600,-1,-1,717018
7856,6801,1004133600,-1,-1,717019
45000,366,1004133600,1,1,717026
1683,716,1004133600,-1,-1,717028
1683,3484,1004133600,-1,-1,717031
1476,1952,1004133600,1,1,717040
3229,80,1004133600,-1,-1,717043
11605,2379,1004133600,1,1,717046
11605,28306,1004133600,1,1,717048
1683,7078,1004133600,-1,-1,717049
1297,1488,1004133600,1,1,717050
1683,3145,1004133600,-1,-1,717052
1683,7647,1004133600,-1,-1,717053
1683,2293,1004133600,-1,-1,717054
1683,14884,1004133600,-1,-1,717057
1683,2379,1004133600,-1,-1,717058
1683,1380,1004133600,-1,-1,717059
15052,2194,1004133600,1,1,717060
1683,5207,1004133600,-1,-1,717062
1683,1789,1004133600,-1,-1,717064
1683,9385,1004133600,-1,-1,717066
1683,2034,1004133600,-1,-1,717068
1683,28306,1004133600,-1,-1,717069
1683,1967,1004133600,-1,-1,717070
1683,1506,1004133600,-1,-1,717073
1683,19734,1004133600,-1,-1,717075
1683,4966,1004133600,-1,-1,717086
1683,3620,1004133600,-1,-1,717089
11605,1906,1004133600,1,1,717092
1866,1938,1004133600,-1,-1,717095
2507,15813,1004133600,-1,-1,717097
9711,26,1004133600,1,1,717102
11605,2287,1004133600,1,1,717106
11605,1506,1004133600,1,1,717107
11605,80,1004133600,1,1,717111
15137,10429,1004133600,1,1,717112
11605,1303,1004133600,1,1,717115
1683,4361,1004133600,-1,-1,717119
1683,29633,1004133600,-1,-1,717122
3852,11819,1004133600,1,1,717125
1683,3212,1004133600,-1,-1,717128
11605,3337,1004133600,1,1,717136
1683,10084,1004133600,-1,-1,717138
716,11605,1004133600,1,1,717140
716,26169,1004133600,1,1,717143
6801,10429,1004133600,1,1,717147
4081,15137,1004133600,1,1,717148
10370,6801,1004133600,1,1,717150
12714,1870,1004133600,-1,-1,717156
3843,1952,1004133600,-1,-1,717164
1812,954,1004133600,-1,-1,717165
6297,6056,1004133600,1,1,717166
11605,9344,1004133600,1,1,717170
11605,1476,1004133600,1,1,717172
1329,1481,1004133600,1,1,717173
11605,2558,1004133600,1,1,717176
11605,932,1004133600,1,1,717178
1812,2426,1004133600,-1,-1,717184
1812,29181,1004133600,-1,-1,717185
3852,514,1004133600,1,1,717187
58753,4960,1004133600,1,1,717190
1683,5642,1004133600,-1,-1,717191
1683,932,1004133600,-1,-1,717192
1683,16210,1004133600,-1,-1,717193
28306,3922,1004133600,1,1,717196
1683,4775,1004133600,-1,-1,717199
1683,7372,1004133600,-1,-1,717200
43475,3250,1004133600,1,1,717204
11605,1832,1004133600,1,1,717207
3922,7647,1004133600,1,1,717209
4102,3212,1004133600,1,1,717210
58753,2558,1004133600,1,1,717211
11605,2184,1004133600,1,1,717214
11605,1952,1004133600,1,1,717215
11605,15137,1004133600,1,1,717221
1683,10429,1004133600,-1,-1,717227
11605,3620,1004133600,1,1,717228
4102,23516,1004133600,1,1,717236
1683,1870,1004133600,-1,-1,717239
1683,17013,1004133600,-1,-1,717240
1683,1488,1004133600,-1,-1,717242
1683,58753,1004133600,-1,-1,717243
1683,16002,1004133600,-1,-1,717245
1683,17392,1004133600,-1,-1,717246
3727,3126,1004133600,1,1,717247
1683,15069,1004133600,-1,-1,717262
6287,3588,1004133600,1,1,717263
28306,2184,1004133600,1,1,717268
6828,5214,1004133600,1,1,717269
6828,364,1004133600,1,1,717270
1683,4102,1004133600,-1,-1,717276
1683,11819,1004133600,-1,-1,717277
1683,364,1004133600,-1,-1,717278
1458,1952,1004133600,-1,-1,717279
1683,13304,1004133600,-1,-1,717281
1683,5545,1004133600,-1,-1,717283
11605,82148,1004220000,1,1,717286
354,6256,1004220000,1,1,717298
13100,24720,1004220000,1,1,717300
4257,6256,1004220000,1,1,717302
4257,1354,1004220000,1,1,717303
4257,3205,1004220000,1,1,717305
1883,3932,1004220000,1,1,717308
354,3134,1004220000,1,1,717309
2273,1956,1004220000,1,1,717312
11605,1354,1004220000,1,1,717322
11605,1275,1004220000,1,1,717324
354,59472,1004220000,1,1,717325
11605,12281,1004220000,1,1,717328
6801,2999,1004220000,1,1,717331
1353,82148,1004220000,-1,-1,717336
6801,2843,1004220000,1,1,717339
13993,3922,1004220000,1,1,717342
3922,13993,1004220000,1,1,717351
4081,15813,1004220000,-1,-1,717352
11605,2999,1004220000,1,1,717358
1481,15157,1004220000,1,1,717363
11605,13200,1004220000,1,1,717365
3620,1292,1004220000,-1,-1,717369
317,4309,1004220000,1,1,717373
3229,10429,1004220000,1,1,717374
3922,3337,1004220000,1,1,717380
53744,1346,1004220000,-1,-1,717390
3250,656,1004220000,1,1,717393
1683,10159,1004220000,-1,-1,717395
3250,1003,1004220000,1,1,717396
3620,3922,1004220000,-1,-1,717398
3229,3922,1004220000,-1,-1,717399
10429,4555,1004220000,-1,-1,717401
16763,3751,1004220000,1,1,717409
19495,6297,1004220000,1,1,717410
1507,6056,1004220000,1,1,717413
10236,5718,1004220000,-1,-1,717414
1507,367,1004220000,1,1,717415
19495,3337,1004220000,1,1,717419
3899,3843,1004220000,1,1,717429
21636,33991,1004220000,1,1,717434
6147,1956,1004220000,1,1,717441
17060,26794,1004220000,-1,-1,717442
28306,58183,1004220000,-1,-1,717444
1883,1683,1004220000,-1,-1,717445
28306,7647,1004220000,1,1,717453
13993,22071,1004220000,1,1,717458
2293,4081,1004220000,1,1,717459
2843,6801,1004220000,1,1,717464
2612,932,1004220000,1,1,717474
15191,10198,1004220000,-1,-1,717475
6873,5292,1004220000,1,1,717489
6297,15813,1004220000,-1,-1,717491
15137,1683,1004220000,-1,-1,717498
2293,690,1004220000,1,1,717501
1809,16002,1004220000,1,1,717505
1476,1956,1004220000,1,1,717512
20863,29633,1004220000,1,1,717518
17392,1275,1004220000,1,1,717521
20863,12714,1004220000,-1,-1,717522
12714,265,1004220000,-1,-1,717527
1949,4081,1004220000,1,1,717531
13200,11605,1004220000,1,1,717535
1883,1462,1004220000,-1,-1,717538
4266,914,1004220000,1,1,717540
19495,1956,1004220000,1,1,717541
1832,11605,1004220000,1,1,717546
3899,6826,1004220000,1,1,717548
11605,19495,1004220000,1,1,717550
11605,1613,1004220000,1,1,717551
11605,16210,1004220000,1,1,717552
4775,1322,1004220000,1,1,717555
2507,58183,1004220000,-1,-1,717557
1353,6297,1004220000,-1,-1,717561
2379,23562,1004220000,1,1,717564
7372,15813,1004220000,-1,-1,717567
1683,23562,1004220000,-1,-1,717568
1683,1640,1004220000,-1,-1,717569
1683,26864,1004220000,-1,-1,717570
1335,53744,1004220000,-1,-1,717571
23562,2379,1004220000,1,1,717572
2293,15137,1004220000,1,1,717588
4266,3250,1004220000,-1,-1,717589
4266,5052,1004220000,-1,-1,717590
1683,17060,1004220000,-1,-1,717598
28306,15813,1004220000,-1,-1,717599
4102,924,1004220000,1,1,717602
16002,1809,1004220000,1,1,717605
2558,23562,1004220000,1,1,717606
1683,3439,1004220000,-1,-1,717607
1683,3891,1004220000,-1,-1,717608
1683,3134,1004220000,-1,-1,717609
4266,656,1004220000,1,1,717610
1683,1487,1004220000,-1,-1,717614
1883,1463,1004220000,-1,-1,717627
1683,9081,1004220000,-1,-1,717633
4266,1270,1004220000,1,1,717635
1883,21881,1004220000,-1,-1,717639
1883,58183,1004220000,-1,-1,717641
4266,3221,1004220000,-1,-1,717643
1683,1486,1004220000,-1,-1,717647
1683,924,1004220000,-1,-1,717648
1683,732,1004220000,-1,-1,717649
1683,1493,1004220000,-1,-1,717652
36386,2269,1004220000,1,1,717656
1683,3178,1004220000,-1,-1,717661
1683,80,1004220000,-1,-1,717662
1683,4666,1004220000,-1,-1,717664
1683,3117,1004220000,-1,-1,717665
1683,7218,1004220000,-1,-1,717667
4266,7856,1004220000,-1,-1,717668
1683,19495,1004220000,-1,-1,717673
1683,5410,1004220000,-1,-1,717675
2293,26,1004220000,1,1,717678
6297,21881,1004220000,-1,-1,717679
1481,31839,1004220000,1,1,717680
5456,2843,1004220000,1,1,717681
7647,1683,1004220000,-1,-1,717703
35511,1956,1004220000,1,1,717705
3385,1956,1004220000,1,1,717708
11605,8360,1004220000,1,1,717712
10939,5398,1004220000,1,1,717713
11605,1337,1004220000,1,1,717714
8360,3803,1004220000,1,1,717717
11605,5456,1004220000,1,1,717722
6801,18147,1004220000,1,1,717725
43475,26,1004220000,1,1,717730
80,1683,1004220000,-1,-1,717733
1373,7856,1004220000,1,1,717735
23562,26,1004220000,1,1,717736
2293,6056,1004220000,1,1,717739
15137,12505,1004220000,-1,-1,717742
15043,3625,1004220000,1,1,717746
16174,451,1004220000,1,1,717747
16174,3891,1004220000,1,1,717752
514,11605,1004220000,1,1,717757
16174,1489,1004220000,1,1,717759
2379,1683,1004220000,-1,-1,717762
2034,3848,1004220000,1,1,717763
6801,4081,1004220000,1,1,717765
2293,1956,1004220000,1,1,717768
7647,21881,1004220000,-1,-1,717769
7647,58183,1004220000,-1,-1,717770
16174,3843,1004220000,1,1,717771
7647,15813,1004220000,-1,-1,717772
2184,4641,1004220000,-1,-1,717779
6801,11605,1004220000,1,1,717781
16174,497,1004220000,1,1,717788
12505,15137,1004220000,-1,-1,717790
16174,1500,1004220000,1,1,717795
4257,3042,1004310000,1,1,717801
11819,2739,1004310000,1,1,717802
8360,3692,1004310000,1,1,717803
8360,2379,1004310000,1,1,717804
8360,9229,1004310000,1,1,717805
8360,1883,1004310000,1,1,717806
13993,3899,1004310000,1,1,717807
4257,1503,1004310000,1,1,717808
4257,26518,1004310000,1,1,717809
13993,732,1004310000,1,1,717812
2379,3339,1004310000,-1,-1,717813
8360,1956,1004310000,1,1,717816
8360,1337,1004310000,1,1,717820
47387,1503,1004310000,1,1,717821
2999,15137,1004310000,1,1,717823
47387,1488,1004310000,1,1,717824
8360,11605,1004310000,1,1,717826
3221,2507,1004310000,-1,-1,717827
3221,6801,1004310000,-1,-1,717831
2558,12714,1004310000,-1,-1,717834
13993,2558,1004310000,1,1,717835
41146,3250,1004310000,1,1,717838
6873,514,1004310000,1,1,717839
9344,11605,1004310000,1,1,717844
13993,1481,1004310000,1,1,717845
47387,2293,1004310000,1,1,717846
13993,47387,1004310000,1,1,717848
13076,1395,1004310000,-1,-1,717849
19495,3439,1004310000,1,1,717850
19495,11605,1004310000,1,1,717851
22235,32423,1004310000,1,1,717853
39809,11819,1004310000,1,1,717865
28306,2273,1004310000,1,1,717866
13076,7337,1004310000,-1,-1,717875
13076,28306,1004310000,-1,-1,717876
18147,11605,1004310000,1,1,717877
6297,6801,1004310000,1,1,717880
18147,6801,1004310000,1,1,717886
11819,1481,1004310000,1,1,717889
11819,3848,1004310000,1,1,717890
11819,3221,1004310000,1,1,717891
10292,716,1004310000,1,1,717895
3221,2379,1004310000,-1,-1,717898
11819,2288,1004310000,1,1,717901
579,47387,1004310000,-1,-1,717903
3212,2506,1004310000,1,1,717909
579,26,1004310000,-1,-1,717911
1832,1956,1004310000,1,1,717927
3899,13993,1004310000,1,1,717931
80,1883,1004310000,1,1,717933
5456,3899,1004310000,1,1,717936
47387,4081,1004310000,1,1,717937
2356,3848,1004310000,1,1,717938
11819,17355,1004310000,1,1,717940
20863,354,1004310000,1,1,717948
3848,3205,1004310000,1,1,717950
13076,1956,1004310000,-1,-1,717951
13993,46717,1004310000,1,1,717954
47387,2791,1004310000,1,1,717957
47387,1297,1004310000,1,1,717959
47387,48794,1004310000,1,1,717961
3221,80,1004310000,-1,-1,717963
12714,47387,1004310000,-1,-1,717968
1481,13993,1004310000,1,1,717972
1467,9847,1004310000,-1,-1,717977
3848,1061,1004310000,1,1,717988
3250,2507,1004310000,-1,-1,717990
1956,1275,1004310000,1,1,717996
317,1956,1004310000,1,1,717997
4515,58183,1004310000,-1,-1,717998
80,2273,1004310000,1,1,717999
80,3891,1004310000,1,1,718000
11605,2273,1004310000,1,1,718001
11605,18147,1004310000,1,1,718003
11605,3248,1004310000,1,1,718004
1270,4266,1004310000,1,1,718007
3484,1956,1004310000,1,1,718015
3922,5456,1004310000,1,1,718016
11605,6801,1004310000,1,1,718019
11605,6535,1004310000,1,1,718028
23562,1883,1004310000,1,1,718029
28306,6535,1004310000,1,1,718033
11605,10198,1004310000,1,1,718039
11605,31540,1004310000,1,1,718041
9229,1337,1004310000,1,1,718042
9229,59472,1004310000,1,1,718043
9229,5238,1004310000,1,1,718044
9229,1481,1004310000,1,1,718045
3852,3212,1004310000,1,1,718047
28306,1683,1004310000,-1,-1,718048
1306,7675,1004310000,1,1,718063
3852,43475,1004310000,1,1,718067
658,2379,1004310000,1,1,718068
9229,23014,1004310000,1,1,718069
9229,15137,1004310000,1,1,718072
9229,8360,1004310000,1,1,718075
9229,27448,1004310000,1,1,718076
9229,4786,1004310000,1,1,718079
9229,6829,1004310000,1,1,718080
9229,6801,1004310000,1,1,718083
9229,12244,1004310000,1,1,718086
34244,672,1004310000,1,1,718093
3770,317,1004310000,1,1,718108
1956,6147,1004310000,1,1,718122
28306,6801,1004310000,1,1,718127
18050,4966,1004310000,1,1,718134
7086,1956,1004310000,-1,-1,718136
7086,11605,1004310000,-1,-1,718138
1329,1379,1004310000,1,1,718147
5456,2379,1004310000,1,1,718148
5456,1956,1004310000,1,1,718149
13479,1476,1004310000,-1,-1,718150
5456,11605,1004310000,1,1,718151
5456,3922,1004310000,1,1,718152
1307,1329,1004310000,1,1,718153
3145,94,1004310000,1,1,718156
21881,12281,1004310000,-1,-1,718159
6801,6297,1004310000,1,1,718160
1956,19734,1004310000,1,1,718162
1952,11605,1004310000,1,1,718168
86329,3179,1004310000,1,1,718169
317,2379,1004310000,1,1,718174
3922,28306,1004310000,1,1,718177
17355,2739,1004310000,1,1,718182
6826,3724,1004396400,1,1,718194
1275,4536,1004396400,1,1,718199
94708,7675,1004396400,1,1,718200
