u,i,ts,label,weight,idx
6737,7296,1279534920,1,1,147059
988,7296,1279536000,1,1,147060
4385,7296,1279536780,1,1,147061
5701,7296,1279560000,1,1,147076
2770,7296,1279563300,1,1,147081
1146,7296,1279577040,-1,-1,147115
7050,7296,1279579080,-1,-1,147122
7858,7296,1279583640,1,1,147133
6094,7296,1279607700,1,1,147157
8106,7296,1279611120,-1,-1,147162
8533,7296,1279648980,-1,-1,147188
3211,7296,1279652820,1,1,147193
8405,7296,1279653840,-1,-1,147194
1046,7296,1279762380,1,1,147244
9169,7296,1279776180,1,1,147268
6723,7296,1279785480,-1,-1,147279
6674,7296,1279788840,-1,-1,147282
3277,7296,1279799100,-1,-1,147285
9174,7296,1279809420,1,1,147289
1697,7296,1279827480,1,1,147309
3555,7296,1279829340,1,1,147313
5824,7296,1279837620,1,1,147333
8326,7296,1279838940,1,1,147336
4970,7296,1279839420,1,1,147337
9976,7296,1279845960,1,1,147345
9651,7296,1279876500,-1,-1,147375
10428,7296,1279877940,1,1,147379
2015,7296,1279932300,1,1,147412
6197,7296,1279939740,-1,-1,147415
2732,7296,1279945500,1,1,147421
8595,7296,1279961880,1,1,147428
213,7296,1279996140,-1,-1,147455
8352,7296,1280002680,1,1,147459
2526,7296,1280012220,-1,-1,147470
9015,7296,1280015520,1,1,147472
7943,7296,1280031120,-1,-1,147487
722,7296,1280067720,1,1,147500
7121,10264,1281458580,1,1,148034
1246,10264,1281458760,1,1,148036
8106,10264,1281459360,1,1,148040
2832,10264,1281459600,1,1,148041
7943,10264,1281459960,1,1,148044
6811,10264,1281461820,1,1,148053
3363,10264,1281463380,1,1,148057
1046,10264,1281463740,1,1,148060
1146,10264,1281465660,1,1,148070
9651,10264,1281466200,1,1,148071
2324,10264,1281468900,1,1,148077
9964,10264,1281468960,1,1,148078
8533,10264,1281471120,1,1,148082
4997,10264,1281471540,1,1,148083
5686,10264,1281472980,1,1,148087
9976,10264,1281474000,1,1,148090
4199,10264,1281474120,1,1,148091
10428,10264,1281474720,1,1,148092
323,10264,1281474840,1,1,148094
2670,10264,1281484500,1,1,148107
4287,10264,1281487260,1,1,148117
8405,10264,1281502380,1,1,148125
6737,10264,1281519480,-1,-1,148131
8579,10264,1281538500,1,1,148156
6674,10264,1281540480,1,1,148160
1675,10264,1281543900,1,1,148162
2120,10264,1281574200,1,1,148178
3763,10264,1281582600,1,1,148183
4385,10264,1281602580,-1,-1,148191
8623,10264,1281606600,1,1,148192
8595,10264,1281616020,1,1,148194
4255,10264,1281618240,1,1,148197
6523,10264,1281625140,1,1,148201
6964,10264,1281626160,1,1,148202
4587,10264,1281645600,1,1,148219
6095,10264,1281648180,1,1,148222
7208,10264,1281665820,-1,-1,148236
3025,10264,1281677460,1,1,148241
6159,10264,1281718980,1,1,148281
8689,10264,1281723720,1,1,148294
9444,10264,1281727440,1,1,148302
3277,10264,1281728040,1,1,148303
5611,10264,1281739740,1,1,148322
746,10264,1281763140,1,1,148343
2196,10264,1281806160,1,1,148371
1629,10264,1281818460,-1,-1,148382
2462,10264,1281840840,1,1,148400
9708,10264,1281860580,-1,-1,148408
4240,10264,1281883320,1,1,148422
7313,10264,1281909180,1,1,148433
8326,10264,1281925740,1,1,148446
3760,10264,1281989460,1,1,148524
3127,10264,1281994440,-1,-1,148539
3812,10264,1281998400,1,1,148550
4470,10264,1282004580,1,1,148570
3900,10264,1282055040,1,1,148627
4491,10264,1282058520,1,1,148637
8595,2736,1282782120,1,1,149519
3763,2736,1282786620,1,1,149539
7015,2736,1282789500,1,1,149549
1046,2736,1282793460,1,1,149557
7943,2736,1282800660,1,1,149561
10278,2736,1282800720,1,1,149562
746,2736,1282803420,1,1,149571
9976,2736,1282837980,1,1,149631
1697,2736,1282841700,1,1,149638
2770,2736,1282850640,1,1,149659
7208,2736,1282851780,1,1,149662
2196,2736,1282857780,1,1,149671
323,2736,1282858620,1,1,149674
9435,2736,1282922460,1,1,149729
8326,2736,1282945140,1,1,149768
4385,2736,1282987860,1,1,149787
117,2736,1283053500,1,1,149831
997,2736,1283117820,1,1,149862
3998,2736,1283176020,-1,-1,149899
8106,2736,1283279820,1,1,150002
7858,2736,1283299500,1,1,150020
8001,2736,1283361660,1,1,150048
3913,2736,1283364000,1,1,150051
3399,2736,1283381640,1,1,150058
9976,5686,1283886600,-1,-1,150156
9560,5686,1283887020,-1,-1,150157
6723,5686,1283888400,-1,-1,150160
5686,4979,1284426780,1,1,150298
9976,4979,1284428220,1,1,150305
3277,4979,1284433980,1,1,150315
323,4979,1284434760,1,1,150317
1046,4979,1284435240,1,1,150319
9995,4979,1284450240,1,1,150329
8595,4979,1284455640,1,1,150332
7943,4979,1284456060,1,1,150333
4240,4979,1284466260,1,1,150337
5937,4979,1284470520,1,1,150341
3082,4979,1284472020,1,1,150344
9121,4979,1284472680,1,1,150347
10115,4979,1284473760,1,1,150349
117,4979,1284475380,1,1,150350
6723,4979,1284477720,1,1,150354
2829,4979,1284478980,1,1,150355
3763,4979,1284507660,1,1,150369
3632,4979,1284541080,1,1,150382
2196,4979,1284575760,1,1,150391
4037,4979,1284582120,1,1,150394
9708,4979,1284588540,-1,-1,150399
1702,4979,1284588600,1,1,150400
8849,4979,1284598200,1,1,150407
6238,4979,1284599340,1,1,150410
7575,4979,1284608460,-1,-1,150412
9052,4979,1284612240,1,1,150413
9753,4979,1284613260,1,1,150414
9435,4979,1284636180,-1,-1,150417
1146,4979,1284656820,-1,-1,150423
2655,4979,1284665160,1,1,150430
5197,4979,1284693720,-1,-1,150434
9964,4979,1284699240,1,1,150436
2526,4979,1284717420,1,1,150439
722,4979,1284814320,1,1,150451
2482,4979,1284839640,1,1,150454
746,4979,1284886860,1,1,150458
8106,4979,1284931020,1,1,150469
7208,4979,1284934320,1,1,150471
5723,4979,1284949260,1,1,150475
4737,4979,1284952920,-1,-1,150476
3670,4979,1285016940,1,1,150483
4970,4979,1285025580,1,1,150487
1702,9976,1285132860,1,1,150490
8595,9976,1285134540,1,1,150493
2670,9976,1285142280,1,1,150496
1629,9976,1285170300,-1,-1,150505
4997,9976,1285170780,-1,-1,150507
3670,9976,1285172580,-1,-1,150509
9995,9976,1285177860,-1,-1,150514
1246,4385,1285949040,-1,-1,150761
9833,4385,1285950300,-1,-1,150763
6435,4385,1285950480,-1,-1,150764
10540,4385,1285974480,-1,-1,150790
4970,4385,1286007360,-1,-1,150800
632,4385,1286036220,-1,-1,150807
5571,4385,1286084520,1,1,150820
9976,4385,1286146260,1,1,150838
3442,4385,1286211240,1,1,150879
4470,4385,1286353020,1,1,150935
5937,4385,1286397000,1,1,150944
632,7121,1287406260,1,1,151107
9708,7121,1287422460,1,1,151112
323,7121,1287436140,1,1,151126
9976,7121,1287436920,1,1,151128
3363,7121,1287439860,1,1,151130
1046,7121,1287440640,1,1,151133
3763,7121,1287441060,1,1,151134
2526,7121,1287443340,-1,-1,151136
7300,7121,1287458760,1,1,151143
4979,7121,1287459420,1,1,151145
8595,7121,1287515100,1,1,151152
9833,7121,1287521220,1,1,151154
9239,7121,1287532260,1,1,151183
10266,7121,1287532440,1,1,151184
8375,7121,1287544800,1,1,151206
5937,7121,1287563100,1,1,151217
4470,7121,1287567660,1,1,151222
9394,7121,1287604320,1,1,151241
6117,7121,1287637920,1,1,151314
117,7121,1287726840,1,1,151436
10053,7121,1287863940,1,1,151516
1394,7121,1287878400,1,1,151532
10540,7121,1287971520,1,1,151649
4255,2451,1288147800,1,1,151820
8017,2451,1288148160,1,1,151822
8595,2451,1288148340,1,1,151823
9722,2451,1288148400,1,1,151824
323,2451,1288150320,1,1,151830
4287,2451,1288151160,1,1,151832
1927,2451,1288159560,-1,-1,151839
9708,2451,1288159740,-1,-1,151840
2670,2451,1288161540,1,1,151842
8053,2451,1288164300,1,1,151844
4689,2451,1288179960,1,1,151850
8533,2451,1288181700,1,1,151852
9976,2451,1288185540,1,1,151856
3182,2451,1288186800,1,1,151857
6964,2451,1288192080,-1,-1,151862
4997,2451,1288195380,-1,-1,151869
9995,2451,1288198320,-1,-1,151876
9052,2451,1288201320,-1,-1,151883
4470,2451,1288207320,1,1,151899
10030,2451,1288209780,1,1,151901
2526,2451,1288212960,1,1,151904
7313,2451,1288213200,1,1,151905
10532,2451,1288217220,1,1,151912
884,2451,1288223760,1,1,151917
2462,2451,1288227480,1,1,151919
9859,2451,1288235100,-1,-1,151929
6197,2451,1288266840,-1,-1,151963
5081,2451,1288268580,1,1,151964
4240,2451,1288271820,1,1,151968
2779,2451,1288273800,-1,-1,151970
9019,2451,1288274940,-1,-1,151974
8623,2451,1288276020,1,1,151979
3812,2451,1288278960,1,1,151986
3575,2451,1288290780,-1,-1,151998
4226,2451,1288307760,1,1,152006
6094,2451,1288336380,1,1,152019
7943,2451,1288351800,-1,-1,152026
7118,2451,1288353000,1,1,152027
5937,2451,1288354740,1,1,152028
6626,2451,1288378140,1,1,152039
4629,2451,1288384680,1,1,152040
8032,2451,1288397760,1,1,152042
4859,2451,1288444620,1,1,152053
997,2451,1288466880,-1,-1,152056
5925,2451,1288469820,1,1,152057
2990,2451,1288480200,1,1,152060
10264,2451,1288529160,1,1,152076
1135,2451,1288537560,1,1,152079
1642,2451,1288566960,1,1,152086
1629,2451,1288569300,-1,-1,152088
3442,2451,1288654140,1,1,152098
3025,2451,1288658220,1,1,152099
3399,2451,1288659300,1,1,152100
2167,2451,1288685700,-1,-1,152104
2655,2451,1288704180,-1,-1,152105
1697,2451,1288719900,-1,-1,152107
4968,2451,1288736340,-1,-1,152109
6943,2451,1288737060,-1,-1,152111
4319,2451,1288737840,-1,-1,152112
7162,2451,1288745700,1,1,152114
1574,2451,1288750500,-1,-1,152116
9239,2451,1288752000,1,1,152118
7173,2451,1288752600,1,1,152120
3277,2451,1288752840,1,1,152121
8817,2451,1288752960,1,1,152122
2670,1007,1288820280,1,1,152123
9722,1007,1288821420,-1,-1,152125
1697,1007,1288823760,1,1,152127
4587,1007,1288824240,1,1,152128
8405,1007,1288826040,-1,-1,152132
1616,1007,1288827360,1,1,152134
10532,1007,1288827480,-1,-1,152136
5824,1007,1288828680,-1,-1,152140
5937,1007,1288830780,1,1,152145
4287,1007,1288832700,-1,-1,152147
5679,1007,1288861500,-1,-1,152159
8623,1007,1288865520,-1,-1,152161
6634,6634,1289277360,-1,-1,152320
9964,8579,1293924000,1,1,153214
1675,8579,1293924060,1,1,153215
6435,8579,1293924120,1,1,153216
1246,8579,1293925200,1,1,153221
3398,8579,1293926520,1,1,153226
323,8579,1293927300,1,1,153229
5308,8579,1293928620,1,1,153234
2196,8579,1293931860,1,1,153241
475,8579,1293931980,1,1,153242
9833,8579,1293936240,1,1,153244
8326,8579,1293941520,1,1,153252
2376,8579,1293943080,1,1,153254
1046,8579,1293944460,1,1,153256
2776,8579,1293974820,1,1,153273
2079,8579,1293978840,1,1,153275
3575,8579,1293983700,1,1,153280
7208,8579,1293985260,1,1,153281
6159,8579,1293989220,1,1,153283
4470,8579,1293995220,1,1,153287
3399,8579,1293999240,-1,-1,153288
7015,8579,1294000620,1,1,153292
4529,8579,1294006260,1,1,153296
3763,8579,1294006320,1,1,153297
4820,8579,1294008000,1,1,153298
5939,8579,1294010520,1,1,153299
7162,8579,1294012140,1,1,153303
8533,8579,1294013520,1,1,153306
722,8579,1294023720,1,1,153309
4737,8579,1294028280,-1,-1,153311
8595,8579,1294039980,1,1,153319
3812,8579,1294055040,1,1,153325
9976,8579,1294067400,1,1,153327
3211,8579,1294072020,1,1,153329
10595,8579,1294072140,1,1,153330
2732,8579,1294076460,1,1,153333
5707,8579,1294077600,1,1,153334
2120,8579,1294102380,1,1,153347
287,8579,1294165440,-1,-1,153359
2829,8579,1294174860,1,1,153361
9052,8579,1294177500,1,1,153365
8973,8579,1294180140,1,1,153366
10005,8579,1294185840,1,1,153369
4970,8579,1294196880,1,1,153372
997,8579,1294205460,1,1,153377
9174,8579,1294237800,1,1,153387
5937,8579,1294239480,-1,-1,153388
117,8579,1294247160,1,1,153392
3102,8579,1294260660,1,1,153396
4365,8579,1294268640,1,1,153402
3117,8579,1294269120,1,1,153404
5105,8579,1294282740,1,1,153410
4450,8579,1294287780,1,1,153412
5723,8579,1294394280,1,1,153431
8576,8579,1294502940,1,1,153450
5937,3082,1296059460,1,1,153847
6737,3082,1296069540,1,1,153876
3575,3082,1296073020,1,1,153882
2476,3082,1296077760,1,1,153904
9976,3082,1296083940,1,1,153928
323,3082,1296093300,1,1,153942
8576,3082,1296098580,1,1,153955
1046,3082,1296104340,1,1,153964
8595,3082,1296135720,1,1,153998
3277,3082,1296143400,1,1,154009
3211,3082,1296144600,1,1,154012
117,3082,1296162180,1,1,154029
2079,3082,1296166740,1,1,154035
3763,3082,1296171600,1,1,154045
1623,3082,1296226860,1,1,154065
1415,3082,1296240180,1,1,154073
7208,3082,1296266040,1,1,154088
7557,3082,1296357900,1,1,154126
997,3082,1296450900,1,1,154143
1697,3082,1296512100,1,1,154172
9175,5362,1297579200,-1,-1,154517
5937,5362,1297593960,-1,-1,154531
1046,5362,1297607100,-1,-1,154541
8849,5362,1297624860,-1,-1,154556
8053,5362,1297629180,-1,-1,154557
6634,4945,1300533180,1,1,155833
5937,4945,1300540740,1,1,155834
10595,4945,1300544100,1,1,155836
323,4945,1300570560,1,1,155845
997,4945,1300584000,1,1,155854
9672,4945,1300716420,1,1,155927
1591,4945,1300837320,1,1,155966
9833,4945,1300905540,1,1,155993
719,4945,1301078940,1,1,156038
2655,4945,1301090340,1,1,156043
10291,4945,1301098500,1,1,156046
3871,3456,1301804100,-1,-1,156250
5937,6634,1302691260,1,1,156473
9175,6634,1302722700,-1,-1,156494
1046,6634,1302723060,-1,-1,156495
632,6634,1302733680,-1,-1,156497
3456,6634,1302819780,-1,-1,156514
9560,3456,1302895020,-1,-1,156529
5937,9954,1303145100,1,1,156565
323,9954,1303146000,1,1,156567
6634,9954,1303146480,1,1,156569
8804,9954,1303147080,1,1,156570
6723,9954,1303148100,1,1,156572
4997,9954,1303160880,1,1,156589
2196,9954,1303166040,1,1,156591
8595,9954,1303190820,1,1,156603
9672,9954,1303205820,1,1,156608
4888,9954,1303217400,-1,-1,156613
1246,9954,1303226400,-1,-1,156616
1084,9954,1303272720,1,1,156618
9976,9954,1303343700,1,1,156630
2526,9954,1303425000,-1,-1,156643
117,9954,1303442940,1,1,156651
8533,9954,1303446120,-1,-1,156652
2732,9954,1303497720,1,1,156660
3211,9954,1303498560,1,1,156661
7162,9954,1303511160,-1,-1,156662
1591,9954,1303543080,1,1,156667
5271,9954,1303543860,1,1,156668
1046,9954,1303665600,-1,-1,156699
8326,9954,1303683360,-1,-1,156700
2347,9954,1303694460,-1,-1,156701
1146,9954,1303718400,-1,-1,156703
746,9954,1303725420,1,1,156704
3742,9954,1303770960,-1,-1,156708
9205,9954,1303779060,-1,-1,156710
2655,9954,1303782480,1,1,156711
6094,9954,1303789500,-1,-1,156713
8804,3211,1304372160,1,1,156882
4888,3211,1304372340,-1,-1,156883
5957,3211,1304373840,-1,-1,156890
9304,3211,1304381040,1,1,156909
6634,3211,1304384040,1,1,156914
4568,3211,1304385660,1,1,156917
4534,3211,1304387520,1,1,156919
2829,3211,1304390640,1,1,156923
2736,3211,1304390760,1,1,156925
2318,3211,1304394360,1,1,156934
1046,3211,1304394660,1,1,156935
5197,3211,1304399640,-1,-1,156939
9175,3211,1304424000,1,1,156967
1623,3211,1304428560,-1,-1,156968
5679,3211,1304431980,1,1,156973
4997,3211,1304434020,1,1,156974
3399,3211,1304439960,1,1,156980
9560,3211,1304440200,-1,-1,156982
5130,3211,1304440980,1,1,156984
1084,3211,1304441880,1,1,156988
4565,3211,1304445240,-1,-1,156989
2526,3211,1304445600,1,1,156990
9763,3211,1304447280,1,1,156995
1698,3211,1304450520,1,1,156999
3539,3211,1304462220,1,1,157014
7714,3211,1304474520,-1,-1,157026
9722,3211,1304517780,1,1,157043
9995,3211,1304523660,1,1,157046
3082,3211,1304527680,1,1,157050
4491,3211,1304531940,-1,-1,157055
1534,3211,1304543280,1,1,157060
3127,3211,1304544060,1,1,157063
3571,3211,1304551740,1,1,157068
2347,3211,1304566740,1,1,157074
10595,3211,1304567400,1,1,157076
8381,3211,1304570100,-1,-1,157078
5939,3211,1304574180,1,1,157080
997,3211,1304581560,1,1,157085
703,3211,1304608200,1,1,157108
3206,3211,1304612340,1,1,157112
3061,3211,1304616660,1,1,157114
3375,3211,1304625660,1,1,157116
1246,3211,1304635380,1,1,157125
9708,3211,1304637120,1,1,157127
7125,3211,1304719140,1,1,157164
3812,3211,1304738700,-1,-1,157174
323,3211,1304812260,1,1,157191
10264,3211,1304813400,-1,-1,157194
1697,3211,1304814180,1,1,157195
8623,3211,1304844840,-1,-1,157203
2120,3211,1304857140,1,1,157209
9859,3211,1304862900,1,1,157210
719,3211,1304874780,1,1,157212
1510,3211,1304905320,1,1,157224
10304,3211,1304908800,1,1,157228
6319,3211,1304921220,1,1,157234
5105,3211,1304942940,1,1,157244
8579,3211,1304955780,1,1,157249
2770,3211,1304956800,1,1,157250
4587,3211,1304959560,1,1,157251
6737,3211,1304971620,1,1,157258
1394,3211,1304977800,1,1,157264
3398,3211,1304984340,1,1,157267
1966,3211,1304991240,1,1,157271
2732,3211,1304996280,1,1,157273
9169,3211,1304997600,1,1,157274
6055,3211,1305004920,1,1,157277
4603,4385,1311530280,1,1,158974
9964,4385,1311542820,1,1,158991
997,4385,1311544020,1,1,158993
3398,4385,1311557880,1,1,159004
5937,4385,1311632160,1,1,159055
9672,4385,1311679260,1,1,159084
10454,4385,1311710280,1,1,159097
6645,4385,1311812280,-1,-1,159110
273,4385,1311816480,1,1,159113
323,4385,1311838020,1,1,159118
5755,5610,1314190740,1,1,159337
4997,5610,1314192540,-1,-1,159338
8579,5610,1314194100,-1,-1,159340
1046,5610,1314210600,-1,-1,159349
9859,5610,1314220440,-1,-1,159352
9052,5610,1314238680,-1,-1,159362
746,2318,1320278340,1,1,160174
2770,2318,1320278760,1,1,160175
513,2318,1320279240,1,1,160176
9400,2318,1320280500,1,1,160179
9652,2318,1320286020,1,1,160183
1046,2318,1320293760,1,1,160184
6723,2318,1320307800,1,1,160188
3375,2318,1320336180,1,1,160198
3211,2318,1320347820,1,1,160201
6674,2318,1320358620,-1,-1,160204
6634,2318,1320370620,1,1,160205
2670,2318,1320394980,1,1,160207
5343,2318,1320451560,-1,-1,160216
6055,2318,1320492300,-1,-1,160219
9976,2318,1320542520,-1,-1,160272
9708,2318,1320566460,-1,-1,160283
722,5723,1322374920,1,1,160563
746,5723,1322388900,1,1,160573
6737,5723,1322393340,1,1,160577
2196,5723,1322406120,1,1,160587
5937,5723,1322406120,1,1,160588
4534,5723,1322410020,1,1,160597
4997,5723,1322412780,-1,-1,160604
9995,5723,1322416560,1,1,160609
9976,5723,1322419860,1,1,160615
9964,5723,1322438160,1,1,160628
2670,5723,1322443200,1,1,160632
3812,5723,1322444280,1,1,160633
1146,5723,1322463960,1,1,160651
4150,5723,1322491260,1,1,160663
9102,5723,1322504340,1,1,160670
6723,5723,1322506740,1,1,160680
6943,5723,1322517720,-1,-1,160721
323,5723,1322520600,1,1,160729
1368,5723,1322541600,1,1,160761
6674,5723,1322566320,1,1,160773
1697,5723,1322671500,1,1,160814
3460,5723,1322695980,1,1,160821
3277,5723,1322704020,1,1,160827
8595,5723,1322777520,1,1,160851
10595,5723,1322778420,1,1,160853
8053,5723,1322786940,1,1,160859
2922,5723,1322799600,1,1,160865
3399,5723,1322835120,1,1,160879
8804,5723,1322923140,1,1,160898
8151,5723,1322950980,1,1,160899
1415,5723,1322989500,1,1,160906
9015,8839,1324615440,1,1,161051
8151,8839,1324616580,1,1,161053
2526,8839,1324636680,-1,-1,161057
2088,8839,1324647840,1,1,161060
10595,8839,1324656900,1,1,161066
2670,8839,1324703520,-1,-1,161090
2770,8839,1324731360,1,1,161107
8533,8839,1324768200,-1,-1,161124
4199,8839,1324772880,1,1,161125
323,8839,1324790220,-1,-1,161130
1046,8839,1324792260,-1,-1,161131
9052,8839,1325017320,-1,-1,161149
8015,8113,1334780760,1,1,162193
632,8113,1334784540,1,1,162203
9976,8113,1334785500,1,1,162205
9729,8113,1334786040,1,1,162206
4568,8113,1334800800,1,1,162218
3374,8113,1334833980,1,1,162227
6737,8113,1334834640,-1,-1,162228
9672,8113,1334835900,1,1,162229
2770,8113,1334855460,1,1,162255
2526,8113,1334859600,-1,-1,162258
8533,8113,1334879400,1,1,162264
323,8113,1334893860,1,1,162270
2079,8113,1335025080,1,1,162305
8017,8113,1335048720,1,1,162310
9052,8113,1335051960,1,1,162311
2604,8113,1335052980,1,1,162312
2655,8113,1335054120,1,1,162313
513,8113,1335059700,1,1,162314
1614,8113,1335091020,1,1,162318
9995,8113,1335113580,1,1,162323
8973,8113,1335117540,1,1,162324
2670,8113,1335127320,1,1,162326
5105,8113,1335194160,1,1,162332
9304,8113,1335200460,1,1,162333
9019,8113,1335200580,-1,-1,162334
3061,8113,1335207900,1,1,162337
5824,8113,1335210720,-1,-1,162343
5416,8113,1335211560,-1,-1,162344
4997,8113,1335213720,1,1,162348
3073,8113,1335217860,-1,-1,162352
7296,8113,1335221520,1,1,162355
3082,8113,1335224340,1,1,162357
4470,8113,1335227880,1,1,162358
5944,8113,1335229260,1,1,162359
9015,8113,1335278760,1,1,162414
753,8113,1335280320,-1,-1,162415
3277,8113,1335294540,-1,-1,162416
5424,8113,1335298620,-1,-1,162417
9190,8113,1335307860,1,1,162419
8839,8113,1335355380,1,1,162423
9976,3738,1340673840,1,1,163270
6634,3738,1340676360,1,1,163271
8113,3738,1340676840,1,1,163272
2670,3738,1340682180,1,1,163277
997,3738,1340684820,1,1,163283
3374,3738,1340710980,1,1,163294
117,3738,1340716380,1,1,163303
8839,3738,1340716680,1,1,163305
3102,3738,1340729580,1,1,163320
3073,3738,1340735460,1,1,163326
9198,3738,1340737200,1,1,163328
3742,3738,1340740020,1,1,163332
6811,3738,1340740560,1,1,163334
10044,3738,1340746080,1,1,163349
8015,3738,1340800560,1,1,163385
9710,3738,1340812560,1,1,163397
746,3738,1340828040,1,1,163417
4150,3738,1340838840,1,1,163423
3082,3738,1340841960,1,1,163425
8595,3738,1340849340,1,1,163430
5271,3738,1340875260,1,1,163437
2526,3738,1340887620,1,1,163441
6674,3738,1340897460,1,1,163446
6435,3738,1340899680,1,1,163449
7428,3738,1340932620,1,1,163462
9672,3738,1340964420,1,1,163468
323,3738,1341188340,1,1,163566
5937,3738,1341228420,1,1,163577
2151,3738,1341247980,1,1,163590
3277,3738,1341253680,1,1,163594
3207,3738,1341269160,1,1,163600
9015,3738,1341270720,1,1,163601
8015,2670,1343792400,-1,-1,164613
5937,2670,1343802540,1,1,164619
7296,2670,1343818680,1,1,164628
1752,2670,1343854380,1,1,164658
2312,2670,1343860440,-1,-1,164662
7162,2670,1343861040,1,1,164664
2655,2670,1343879700,1,1,164668
4150,2670,1343912460,1,1,164677
2770,2670,1343942340,1,1,164691
1702,2670,1343964720,1,1,164701
1546,2670,1344037500,1,1,164717
9995,2670,1344087720,1,1,164728
2526,2670,1344157560,-1,-1,164772
9976,2670,1344210840,1,1,164794
6354,2670,1344289260,1,1,164818
3900,2670,1344353400,1,1,164841
7943,2670,1344364080,-1,-1,164844
2670,2088,1344480300,1,1,164861
2312,2088,1344481800,-1,-1,164867
9560,2088,1344486840,-1,-1,164875
9976,2088,1344489420,-1,-1,164878
1702,2088,1344490560,1,1,164879
3742,2088,1344514320,-1,-1,164893
9518,2088,1344559920,1,1,164940
323,2088,1344654000,-1,-1,164983
9418,2088,1344704640,-1,-1,165011
3207,2088,1344734100,-1,-1,165015
5937,2088,1344813960,-1,-1,165043
