u,i,ts,label,weight,idx
1200,1103,1390858821.61158,0,0.0,35676
3361,2631,1390865004.55462,0,0.0,35677
2303,480,1390872154.74044,0,0.0,35678
2668,357,1390929113.03801,0,0.0,35679
2464,543,1390966461.67926,0,0.0,35680
116,2865,1391162343.02036,0,0.0,35681
3807,5067,1391162384.59964,0,0.0,35682
1073,1108,1391199094.41567,0,0.0,35683
4829,4754,1391219340.84582,0,0.0,35684
3775,5033,1391234327.2131,0,0.0,35685
3907,849,1391234389.48822,0,0.0,35686
1606,102,1391435331.35495,0,0.0,35687
2549,106,1391435444.78043,0,0.0,35688
4587,1137,1391435468.71723,0,0.0,35689
4116,2539,1391452285.37346,0,0.0,35690
358,1277,1391463772.67333,0,0.0,35691
634,4117,1391463808.01908,0,0.0,35692
619,2494,1391470955.32156,0,0.0,35693
1282,2195,1391472543.0822,0,0.0,35694
2265,3357,1391472715.24804,0,0.0,35695
3756,3103,1391493817.42602,0,0.0,35696
4852,650,1391520051.14367,0,0.0,35697
4795,2351,1391552848.42167,0,0.0,35698
2589,2638,1391596359.81715,0,0.0,35699
498,3155,1391602996.98634,0,0.0,35700
3672,2869,1391620106.77132,0,0.0,35701
4176,1152,1391638431.16279,0,0.0,35702
3745,1837,1391638524.28196,0,0.0,35703
3964,2303,1391642818.94514,0,0.0,35704
2880,4184,1391681107.65086,0,0.0,35705
4230,4082,1391723078.48111,0,0.0,35706
830,3108,1391827539.66539,0,0.0,35707
4921,5057,1391827545.9802,0,0.0,35708
3760,1194,1391839918.44719,0,0.0,35709
3763,2588,1391958817.45511,0,0.0,35710
2646,731,1391972674.12471,0,0.0,35711
467,944,1392061218.85928,0,0.0,35712
2456,1869,1392061529.51923,0,0.0,35713
1044,3471,1392099459.85913,0,0.0,35714
4665,1618,1392147200.83291,0,0.0,35715
955,2721,1392158108.88683,0,0.0,35716
488,3683,1392158185.30785,0,0.0,35717
1578,3089,1392158273.33806,0,0.0,35718
4899,1309,1392158346.06514,0,0.0,35719
2594,1170,1392158508.58268,0,0.0,35720
1947,2968,1392158759.6657,0,0.0,35721
837,184,1392160370.1721,0,0.0,35722
4199,5138,1392216801.0133,0,0.0,35723
115,1621,1392216860.81038,0,0.0,35724
3803,3468,1392221541.76138,0,0.0,35725
984,2810,1392221603.80663,0,0.0,35726
1410,1957,1392246592.75459,0,0.0,35727
891,2725,1392248018.59276,0,0.0,35728
2719,5157,1392269973.67415,0,0.0,35729
2296,1005,1392271450.57845,0,0.0,35730
3371,697,1392271478.97393,0,0.0,35731
4179,256,1392271651.98398,0,0.0,35732
125,2824,1392271666.76851,0,0.0,35733
2480,269,1392338372.11613,0,0.0,35734
3832,548,1392399468.00499,0,0.0,35735
4422,4591,1392400128.08334,0,0.0,35736
4824,518,1392412483.68757,0,0.0,35737
3384,4269,1392412510.93581,0,0.0,35738
3212,4418,1392415877.31125,0,0.0,35739
1778,4022,1392415883.74637,0,0.0,35740
223,177,1392543538.46543,0,0.0,35741
2082,4157,1392592916.5215,0,0.0,35742
1082,5122,1392613505.09162,0,0.0,35743
4778,4773,1392651408.65126,0,0.0,35744
1166,3298,1392702454.7923,0,0.0,35745
1412,2758,1392702784.6123,0,0.0,35746
111,1202,1392761200.12936,0,0.0,35747
4511,2694,1392822163.81685,0,0.0,35748
2748,3231,1392823398.19678,0,0.0,35749
4327,1249,1392823408.42116,0,0.0,35750
4044,1041,1392824051.52993,0,0.0,35751
1213,3054,1392847702.3,0,0.0,35752
2315,3055,1392849023.75279,0,0.0,35753
4351,4142,1392849345.80564,0,0.0,35754
3638,57,1392849710.72835,0,0.0,35755
1023,4112,1392921584.97695,0,0.0,35756
3072,4435,1392921782.87168,0,0.0,35757
1991,4997,1392938025.56593,0,0.0,35758
3712,4369,1393011088.32686,0,0.0,35759
3715,499,1393011173.51553,0,0.0,35760
808,4764,1393431667.54565,0,0.0,35761
3461,3792,1393444168.91557,0,0.0,35762
2726,2719,1393446234.22345,0,0.0,35763
1533,5063,1393452227.95378,0,0.0,35764
2230,4668,1393452259.14704,0,0.0,35765
911,3048,1393538692.48354,0,0.0,35766
2529,56,1393538816.79959,0,0.0,35767
4788,1672,1393540712.64082,0,0.0,35768
1025,1649,1393540939.04631,0,0.0,35769
2409,2594,1393561957.64711,0,0.0,35770
1038,4270,1393594099.77494,0,0.0,35771
271,968,1393633454.32634,0,0.0,35772
4536,3478,1393633826.38246,0,0.0,35773
1000,4598,1393783744.88755,0,0.0,35774
3276,2738,1393815931.36983,0,0.0,35775
2662,2278,1393833001.63346,0,0.0,35776
940,1112,1393856408.86175,0,0.0,35777
1005,2286,1393885560.48196,0,0.0,35778
2358,326,1393885595.40948,0,0.0,35779
1229,4800,1393931429.11879,0,0.0,35780
491,2520,1393957141.44543,0,0.0,35781
191,5015,1393957198.26682,0,0.0,35782
729,168,1393968221.37478,0,0.0,35783
3506,3673,1394005449.9585,0,0.0,35784
2735,4844,1394072275.79978,0,0.0,35785
3557,4907,1394072403.24837,0,0.0,35786
2140,1273,1394202389.91588,0,0.0,35787
4875,2148,1394208265.60591,0,0.0,35788
3681,4584,1394218919.13559,0,0.0,35789
493,3159,1394244382.32494,0,0.0,35790
4464,4761,1394332476.35473,0,0.0,35791
2776,2896,1394383694.04047,0,0.0,35792
1466,1484,1394394757.90905,0,0.0,35793
4527,527,1394568864.00864,0,0.0,35794
4689,3250,1394627633.2301,0,0.0,35795
4069,2131,1394740774.27959,0,0.0,35796
200,3283,1394740836.97125,0,0.0,35797
359,2761,1394750609.99258,0,0.0,35798
640,4808,1394758998.58367,0,0.0,35799
1280,1709,1394763314.02484,0,0.0,35800
1712,5026,1394763433.37009,0,0.0,35801
3676,734,1394763449.98271,0,0.0,35802
126,3556,1394764109.65839,0,0.0,35803
1576,4082,1394898243.72954,0,0.0,35804
834,3415,1394985370.1995,0,0.0,35805
1713,1696,1394989558.21342,0,0.0,35806
2372,3908,1394989596.57593,0,0.0,35807
5107,1963,1395002393.10867,0,0.0,35808
2702,4346,1395017339.59686,0,0.0,35809
721,1675,1395163699.56599,0,0.0,35810
2035,4397,1395344335.87487,0,0.0,35811
917,1392,1395421158.43851,0,0.0,35812
174,4616,1395431753.52588,0,0.0,35813
1978,3987,1395431812.06322,0,0.0,35814
2434,3037,1395444714.22405,0,0.0,35815
2863,591,1395444750.25002,0,0.0,35816
4669,4367,1395531928.06471,0,0.0,35817
3721,1297,1395576152.62871,0,0.0,35818
230,2431,1395576529.10457,0,0.0,35819
3353,1979,1395592001.0918,0,0.0,35820
2116,674,1395611831.71472,0,0.0,35821
4244,1795,1395628556.42672,0,0.0,35822
4014,4833,1395674037.37023,0,0.0,35823
1575,4249,1395693462.05844,0,0.0,35824
1337,3709,1395761456.00696,0,0.0,35825
1067,4848,1395792714.82086,0,0.0,35826
4507,4123,1395857158.01666,0,0.0,35827
658,1203,1395869443.20696,0,0.0,35828
739,4088,1395878328.20496,0,0.0,35829
796,1548,1395879794.23706,0,0.0,35830
2630,3619,1395883870.03637,0,0.0,35831
4099,3302,1395916572.90828,0,0.0,35832
1473,4145,1395916648.53325,0,0.0,35833
1958,1337,1395941154.24724,0,0.0,35834
1344,4888,1395941187.74346,0,0.0,35835
224,631,1395956071.30091,0,0.0,35836
4968,308,1396016842.45907,0,0.0,35837
3642,2828,1396448990.58932,0,0.0,35838
4853,2121,1396449004.57823,0,0.0,35839
1163,4821,1396458481.76656,0,0.0,35840
2695,2606,1396494249.97537,0,0.0,35841
4555,2218,1396540941.42246,0,0.0,35842
4401,5071,1396583012.15094,0,0.0,35843
1840,4100,1396583159.38203,0,0.0,35844
1843,4008,1396620000.53003,0,0.0,35845
388,3834,1396639131.67822,0,0.0,35846
3027,2428,1396658466.70856,0,0.0,35847
4923,4466,1396669478.46948,0,0.0,35848
170,2819,1396720751.08361,0,0.0,35849
2611,752,1396720995.52946,0,0.0,35850
3494,3258,1396733368.5983,0,0.0,35851
2147,3423,1396830571.06668,0,0.0,35852
3080,3453,1396897988.14183,0,0.0,35853
4417,4845,1396898016.54521,0,0.0,35854
3152,3324,1396914528.39857,0,0.0,35855
1187,4454,1396996283.81334,0,0.0,35856
320,606,1396996305.98248,0,0.0,35857
2467,2515,1396999857.6901,0,0.0,35858
4581,1501,1397053407.24251,0,0.0,35859
1895,2655,1397059190.77486,0,0.0,35860
3049,2712,1397060207.1351,0,0.0,35861
1747,4110,1397078259.65503,0,0.0,35862
1958,3276,1397078975.65081,0,0.0,35863
2020,2710,1397079127.90244,0,0.0,35864
4215,3307,1397079156.92822,0,0.0,35865
1604,3011,1397079197.85158,0,0.0,35866
3718,1422,1397145810.4959,0,0.0,35867
2225,5142,1397150190.35938,0,0.0,35868
3918,4230,1397150200.94392,0,0.0,35869
1143,1381,1397173757.07922,0,0.0,35870
3055,2682,1397241724.34596,0,0.0,35871
2544,183,1397337727.92347,0,0.0,35872
5047,946,1397408720.49976,0,0.0,35873
2195,3563,1397408740.12694,0,0.0,35874
3593,242,1397408797.56047,0,0.0,35875
308,2570,1397408872.49371,0,0.0,35876
3180,1442,1397457205.6449,0,0.0,35877
88,840,1397511268.8664,0,0.0,35878
197,1203,1397520324.09493,0,0.0,35879
3689,4916,1397520764.40684,0,0.0,35880
4513,1914,1397520915.10641,0,0.0,35881
2205,3322,1397521272.69659,0,0.0,35882
882,2274,1397521442.72407,0,0.0,35883
3296,3169,1397521526.96652,0,0.0,35884
2035,1505,1397521859.67796,0,0.0,35885
1458,444,1397522385.11105,0,0.0,35886
2883,3413,1397571080.84741,0,0.0,35887
4686,763,1397571090.94576,0,0.0,35888
3409,1646,1397680943.80205,0,0.0,35889
4176,3897,1397753271.65649,0,0.0,35890
1891,176,1397833946.53681,0,0.0,35891
1204,723,1397852200.33139,0,0.0,35892
119,4079,1397852263.16294,0,0.0,35893
1369,2501,1397930100.0699,0,0.0,35894
3315,3515,1397932044.37909,0,0.0,35895
2284,4957,1397939045.76368,0,0.0,35896
3657,2342,1397939321.72953,0,0.0,35897
1029,2597,1397958830.37327,0,0.0,35898
898,2554,1397959105.44439,0,0.0,35899
1202,3638,1397959198.88173,0,0.0,35900
2674,544,1397960021.17204,0,0.0,35901
870,4663,1397998526.45039,0,0.0,35902
2517,3025,1397998559.38556,0,0.0,35903
984,1852,1398012585.68555,0,0.0,35904
523,4289,1398032417.43407,0,0.0,35905
3084,1194,1398037927.66306,0,0.0,35906
32,1706,1398037942.3354,0,0.0,35907
3761,5026,1398075114.64082,0,0.0,35908
3697,1057,1398169672.60062,0,0.0,35909
3930,2036,1398169962.84404,0,0.0,35910
1061,1862,1398171417.71491,0,0.0,35911
4724,4438,1398180168.87532,0,0.0,35912
2682,2954,1398180506.15402,0,0.0,35913
4620,43,1398254093.45891,0,0.0,35914
2568,4572,1398311818.47205,0,0.0,35915
2044,2191,1398313775.9351,0,0.0,35916
4079,3134,1398339491.99241,0,0.0,35917
3247,4203,1398339622.6926,0,0.0,35918
3840,4587,1398339772.05913,0,0.0,35919
1118,648,1398339912.10045,0,0.0,35920
2602,4078,1398428852.98568,0,0.0,35921
680,3343,1398458036.12469,0,0.0,35922
2534,1136,1398461703.21978,0,0.0,35923
2881,4153,1398461763.06682,0,0.0,35924
333,1605,1398462212.41459,0,0.0,35925
4959,2058,1398638724.97525,0,0.0,35926
2876,865,1398667099.96255,0,0.0,35927
3402,3435,1398702562.35617,0,0.0,35928
1208,694,1398818170.65288,0,0.0,35929
1682,1102,1398818215.84166,0,0.0,35930
1457,4871,1398880965.62135,0,0.0,35931
1440,3062,1398881000.52032,0,0.0,35932
4007,3318,1398884681.01992,0,0.0,35933
1625,3671,1398885624.27745,0,0.0,35934
3764,3693,1398886109.69762,0,0.0,35935
4028,2996,1398886462.28952,0,0.0,35936
4201,516,1398886930.7434,0,0.0,35937
529,332,1398962071.76261,0,0.0,35938
4898,1733,1399136500.57939,0,0.0,35939
759,4007,1399169322.20989,0,0.0,35940
33,1627,1399219338.92255,0,0.0,35941
1285,2956,1399231729.79376,0,0.0,35942
1714,1043,1399259137.8702,0,0.0,35943
161,807,1399259502.66349,0,0.0,35944
3307,4805,1399259619.18574,0,0.0,35945
4955,2888,1399259903.5582,0,0.0,35946
5083,3017,1399274559.01356,0,0.0,35947
2446,2037,1399315814.80324,0,0.0,35948
494,4352,1399315854.41486,0,0.0,35949
4179,2629,1399324441.66481,0,0.0,35950
3162,4136,1399333487.69472,0,0.0,35951
2574,623,1399361615.97383,0,0.0,35952
2562,2122,1399403611.79877,0,0.0,35953
4123,4026,1399403619.48153,0,0.0,35954
3840,450,1399489118.12148,0,0.0,35955
1061,3092,1399500477.91285,0,0.0,35956
3230,4940,1399500528.95619,0,0.0,35957
1303,771,1399609654.55328,0,0.0,35958
4954,407,1399609660.20324,0,0.0,35959
3710,1550,1399611736.97037,0,0.0,35960
4157,4852,1399611804.0753,0,0.0,35961
3207,2586,1399657976.68678,0,0.0,35962
3402,759,1399725960.80293,0,0.0,35963
3674,1599,1399870705.00909,0,0.0,35964
3938,2671,1400049182.75754,0,0.0,35965
1925,3207,1400067044.14883,0,0.0,35966
996,1943,1400166832.41724,0,0.0,35967
2318,1049,1400169080.0598,0,0.0,35968
3194,4354,1400169114.51485,0,0.0,35969
4077,660,1400229006.04482,0,0.0,35970
3273,3054,1400422047.68943,0,0.0,35971
4759,2645,1400585485.47811,0,0.0,35972
5139,1954,1400585520.59819,0,0.0,35973
1425,127,1400602238.53999,0,0.0,35974
1564,148,1400602373.559,0,0.0,35975
3943,2850,1400780103.1444,0,0.0,35976
4030,2520,1400824922.07763,0,0.0,35977
3776,1896,1400874467.29413,0,0.0,35978
1312,2487,1401128863.89356,0,0.0,35979
243,2168,1401128871.81723,0,0.0,35980
2756,2608,1401138853.54283,0,0.0,35981
3764,2152,1401295986.81173,0,0.0,35982
4024,1555,1401296184.01769,0,0.0,35983
3466,3465,1401486575.08361,0,0.0,35984
2128,1038,1401507266.34289,0,0.0,35985
980,710,1401507653.46151,0,0.0,35986
4326,1422,1401540634.38172,0,0.0,35987
3549,4454,1401540677.53881,0,0.0,35988
1676,229,1401555757.53582,0,0.0,35989
2735,2245,1401564141.90812,0,0.0,35990
812,836,1401663356.81628,0,0.0,35991
2091,4535,1401664433.14212,0,0.0,35992
178,1167,1401664459.96775,0,0.0,35993
4349,4723,1401737017.13239,0,0.0,35994
3621,4848,1401737093.72806,0,0.0,35995
3541,3754,1401813704.21178,0,0.0,35996
772,909,1401813787.3695,0,0.0,35997
3626,555,1401831792.93618,0,0.0,35998
4217,1193,1401851059.21727,0,0.0,35999
5146,4272,1401851104.05357,0,0.0,36000
267,3113,1401915740.91758,0,0.0,36001
4852,3548,1401986048.42869,0,0.0,36002
4246,4999,1401986176.61416,0,0.0,36003
648,2773,1401994017.59252,0,0.0,36004
1923,845,1401996313.47131,0,0.0,36005
37,195,1402042327.04175,0,0.0,36006
1139,3566,1402042427.93014,0,0.0,36007
941,351,1402075260.0593,0,0.0,36008
270,4683,1402143178.16823,0,0.0,36009
4425,3627,1402166824.55091,0,0.0,36010
3970,1021,1402283422.89062,0,0.0,36011
1154,1138,1402283583.21164,0,0.0,36012
1843,4259,1402328455.94187,0,0.0,36013
1929,4082,1402345200.56767,0,0.0,36014
3995,2417,1402431159.82519,0,0.0,36015
360,3067,1402433011.1231,0,0.0,36016
3912,3830,1402447438.47819,0,0.0,36017
4495,265,1402447565.94424,0,0.0,36018
3350,3996,1402549081.63877,0,0.0,36019
210,4502,1402608366.45471,0,0.0,36020
3538,4870,1402634788.36419,0,0.0,36021
3760,3498,1402686947.80793,0,0.0,36022
1741,160,1402693679.64273,0,0.0,36023
4918,3785,1402698985.41532,0,0.0,36024
3936,4639,1402700331.34795,0,0.0,36025
4880,4788,1402787013.72814,0,0.0,36026
2172,2031,1402816307.01066,0,0.0,36027
1778,66,1402820436.23702,0,0.0,36028
3405,1275,1402950628.65805,0,0.0,36029
2665,4097,1402951926.93886,0,0.0,36030
160,4983,1402963885.43075,0,0.0,36031
1760,1414,1402963929.76168,0,0.0,36032
1416,1432,1402970917.22507,0,0.0,36033
3154,3297,1402971078.67492,0,0.0,36034
1522,4707,1403001087.44965,0,0.0,36035
1008,3590,1403001221.32766,0,0.0,36036
68,3918,1403145205.79192,0,0.0,36037
2926,4564,1403145249.09331,0,0.0,36038
4663,368,1403207153.82539,0,0.0,36039
1723,2651,1403207216.32677,0,0.0,36040
1007,51,1403309732.63983,0,0.0,36041
1643,1984,1403312884.70984,0,0.0,36042
1420,5075,1403312954.68629,0,0.0,36043
51,1631,1403375033.15117,0,0.0,36044
3745,236,1403379491.02668,0,0.0,36045
1585,1791,1403385174.20691,0,0.0,36046
3692,2592,1403386203.99592,0,0.0,36047
4573,752,1403386576.94223,0,0.0,36048
4886,1871,1403462758.19505,0,0.0,36049
3129,4751,1403468098.64898,0,0.0,36050
2773,897,1403481405.46856,0,0.0,36051
3592,3997,1403544601.25068,0,0.0,36052
2358,3408,1403549114.57838,0,0.0,36053
2414,4754,1403549777.69451,0,0.0,36054
1833,4236,1403551041.08792,0,0.0,36055
803,2121,1403551062.44879,0,0.0,36056
2693,1064,1403591426.7333,0,0.0,36057
3748,5156,1403623149.44183,0,0.0,36058
2560,4262,1403627796.21917,0,0.0,36059
1843,4658,1403639392.95414,0,0.0,36060
1696,3107,1403648310.29257,0,0.0,36061
1849,2030,1403648310.60272,0,0.0,36062
4183,4804,1403777958.64415,0,0.0,36063
2606,3563,1403777963.98594,0,0.0,36064
1856,2727,1403792557.67458,0,0.0,36065
882,287,1403792652.60588,0,0.0,36066
5125,1735,1403823421.19608,0,0.0,36067
4449,1593,1403840075.7393,0,0.0,36068
3743,2513,1403840958.61933,0,0.0,36069
876,1018,1403854133.76087,0,0.0,36070
1374,2912,1403854169.6865,0,0.0,36071
3209,3604,1403856041.58625,0,0.0,36072
4520,5072,1403899729.63643,0,0.0,36073
3158,1734,1403936938.02997,0,0.0,36074
1370,1425,1403936973.276,0,0.0,36075
911,4894,1403977358.41424,0,0.0,36076
487,78,1403978895.48308,0,0.0,36077
727,306,1404016157.79466,0,0.0,36078
3708,4266,1404016410.10794,0,0.0,36079
4419,3941,1404084466.01743,0,0.0,36080
1548,3417,1404152786.92767,0,0.0,36081
2250,2734,1404168673.19421,0,0.0,36082
4351,1105,1404188305.49307,0,0.0,36083
2723,2054,1404268689.52226,0,0.0,36084
3482,1147,1404268722.1306,0,0.0,36085
3505,3771,1404290055.66332,0,0.0,36086
773,3957,1404309237.17834,0,0.0,36087
1722,2702,1404327948.84887,0,0.0,36088
2913,4400,1404694526.65864,0,0.0,36089
1119,1326,1404713122.34119,0,0.0,36090
1581,1762,1404746602.02292,0,0.0,36091
518,3157,1404747383.04687,0,0.0,36092
17,2117,1404752103.92185,0,0.0,36093
3163,1834,1404752131.51589,0,0.0,36094
3942,3695,1404771510.03674,0,0.0,36095
4230,2630,1404771542.36337,0,0.0,36096
1552,5158,1404784197.03622,0,0.0,36097
2685,4919,1404814105.46187,0,0.0,36098
2812,440,1404814242.07478,0,0.0,36099
3296,3953,1404942639.00525,0,0.0,36100
4670,2000,1405050135.34705,0,0.0,36101
2426,4387,1405055563.26575,0,0.0,36102
1348,88,1405086750.30574,0,0.0,36103
2035,2548,1405098808.87358,0,0.0,36104
4918,2430,1405098952.03556,0,0.0,36105
2719,1640,1405099466.34218,0,0.0,36106
2740,580,1405283919.81622,0,0.0,36107
1854,4447,1405432384.54143,0,0.0,36108
318,2644,1405432465.17198,0,0.0,36109
4723,4711,1405443259.01255,0,0.0,36110
3498,1719,1405533625.1269,0,0.0,36111
94,438,1405533641.14058,0,0.0,36112
4126,2624,1405604225.98928,0,0.0,36113
2668,1608,1405610015.23385,0,0.0,36114
4480,2089,1405610165.87775,0,0.0,36115
4602,2603,1405625909.05276,0,0.0,36116
2436,151,1405674879.33697,0,0.0,36117
4382,188,1405726526.36266,0,0.0,36118
1553,1643,1405728587.47604,0,0.0,36119
1611,2603,1405796557.84254,0,0.0,36120
490,2342,1405866097.34691,0,0.0,36121
4280,86,1405866227.93502,0,0.0,36122
1720,2887,1405892712.71588,0,0.0,36123
4669,1248,1405896360.18052,0,0.0,36124
205,1909,1405896426.16911,0,0.0,36125
2073,3537,1405899665.57713,0,0.0,36126
700,4636,1405900464.98903,0,0.0,36127
1341,3752,1405903212.61671,0,0.0,36128
1684,2457,1405903839.28367,0,0.0,36129
2224,1590,1405904022.53631,0,0.0,36130
2700,5123,1405952106.86939,0,0.0,36131
681,4962,1405960114.86823,0,0.0,36132
1127,4074,1406064019.83023,0,0.0,36133
4579,2643,1406130662.58652,0,0.0,36134
616,3440,1406145068.65635,0,0.0,36135
3907,3963,1406199870.33174,0,0.0,36136
1632,2604,1406216587.21018,0,0.0,36137
4619,3897,1406254537.11961,0,0.0,36138
2469,2447,1406423475.92111,0,0.0,36139
4113,4110,1406423719.13531,0,0.0,36140
3361,2383,1406427876.88256,0,0.0,36141
241,3799,1406611072.2592,0,0.0,36142
4223,4585,1406644647.10754,0,0.0,36143
2191,3852,1406650170.02981,0,0.0,36144
1131,973,1406657548.23086,0,0.0,36145
520,5022,1406663784.05993,0,0.0,36146
4143,2113,1406693921.88346,0,0.0,36147
3046,1490,1406694105.55994,0,0.0,36148
4575,2277,1406752975.12719,0,0.0,36149
4982,1122,1406754284.11351,0,0.0,36150
2727,3009,1406755756.40391,0,0.0,36151
1411,371,1406762773.58771,0,0.0,36152
4599,5036,1406818281.00098,0,0.0,36153
1127,608,1406841631.77143,0,0.0,36154
4698,4523,1406866260.48408,0,0.0,36155
756,2429,1406913826.84012,0,0.0,36156
2789,2075,1407019916.70464,0,0.0,36157
5123,1831,1407020081.3175,0,0.0,36158
4521,4714,1407122713.83507,0,0.0,36159
1693,4910,1407122733.43522,0,0.0,36160
663,309,1407177803.96388,0,0.0,36161
4243,392,1407178678.58966,0,0.0,36162
559,2915,1407179209.15999,0,0.0,36163
2333,2400,1407182727.55338,0,0.0,36164
1479,4542,1407251945.49948,0,0.0,36165
3283,40,1407323205.23068,0,0.0,36166
2757,5057,1407360453.0271,0,0.0,36167
969,4772,1407361899.15042,0,0.0,36168
5150,438,1407401258.92445,0,0.0,36169
1390,1254,1407401780.8023,0,0.0,36170
2301,4989,1407401843.78461,0,0.0,36171
89,3209,1407401908.96867,0,0.0,36172
1518,3210,1407401970.22321,0,0.0,36173
3657,3339,1407402388.87886,0,0.0,36174
3283,1773,1407402452.45752,0,0.0,36175
61,3602,1407402684.15798,0,0.0,36176
4565,4518,1407403008.60543,0,0.0,36177
1523,1793,1407403098.27982,0,0.0,36178
1464,3343,1407419588.24113,0,0.0,36179
3264,2078,1407537254.00318,0,0.0,36180
989,2067,1407619640.18718,0,0.0,36181
4660,3570,1407671928.44476,0,0.0,36182
4262,4299,1407686627.99059,0,0.0,36183
2082,3348,1407694086.13217,0,0.0,36184
2294,3814,1407694220.94868,0,0.0,36185
3493,4072,1407701750.87781,0,0.0,36186
1284,3918,1407725917.45307,0,0.0,36187
2589,766,1407740052.96149,0,0.0,36188
1377,2389,1407740125.79802,0,0.0,36189
2638,2828,1407740452.20432,0,0.0,36190
4899,4681,1407776795.92764,0,0.0,36191
2285,3021,1407782688.7901,0,0.0,36192
883,3950,1407783735.6379,0,0.0,36193
997,3245,1407790990.74855,0,0.0,36194
4825,4303,1407807353.47312,0,0.0,36195
4738,4535,1407825578.7096,0,0.0,36196
3231,1474,1407857790.88302,0,0.0,36197
2245,3646,1407857847.31672,0,0.0,36198
4711,3572,1407880354.32411,0,0.0,36199
1783,3200,1407882099.56627,0,0.0,36200
4471,2465,1407956509.98968,0,0.0,36201
3693,1959,1407956551.7107,0,0.0,36202
2998,2727,1408034161.95519,0,0.0,36203
4519,3565,1408035232.95855,0,0.0,36204
1350,742,1408088839.20768,0,0.0,36205
