u,i,ts,label,weight,idx
4207,1686,1390585587.22977,1,4,30661
2885,692,1390586938.72003,1,1,30662
692,2885,1390587683.23851,1,1,30663
27,1205,1390596636.14294,1,1,30664
692,3276,1390651572.43012,1,1,30669
3639,2877,1390669271.99946,1,1,30677
1787,4207,1390689886.38673,1,5,30680
4093,3276,1390739593.21799,1,2,30686
3911,4013,1390774834.55329,1,1,30692
4013,3911,1390774991.31208,1,2,30694
1522,3380,1390858821.61158,1,3,30717
1686,1522,1390865004.55462,1,4,30718
1686,4207,1390872154.74044,1,3,30721
1205,27,1390929113.03801,1,2,30728
2078,865,1390966461.67926,1,2,30739
3355,3911,1391162343.02036,1,1,30765
3911,3355,1391162384.59964,1,1,30766
3380,2447,1391199094.41567,-1,-10,30778
2779,322,1391219340.84582,1,1,30787
1311,2766,1391234327.2131,1,1,30792
1311,2080,1391234389.48822,1,1,30793
1874,3911,1391435331.35495,1,1,30819
3911,3925,1391435444.78043,1,2,30820
3911,1874,1391435468.71723,1,1,30821
1522,1686,1391452285.37346,1,6,30825
3820,511,1391463772.67333,1,1,30829
511,3820,1391463808.01908,1,1,30830
2571,3911,1391470955.32156,1,2,30835
2571,4334,1391472543.0822,1,1,30836
4334,2571,1391472715.24804,1,1,30837
3581,177,1391493817.42602,1,2,30840
3276,241,1391520051.14367,1,3,30841
2078,1522,1391552848.42167,1,1,30847
4093,3379,1391596359.81715,1,1,30856
3911,4184,1391602996.98634,1,2,30857
4093,3996,1391620106.77132,-1,-10,30858
1466,36,1391638431.16279,1,1,30862
36,1466,1391638524.28196,1,1,30864
2270,1466,1391642818.94514,1,1,30868
3925,3911,1391681107.65086,1,2,30871
1686,2885,1391723078.48111,1,4,30880
4414,2262,1391827539.66539,1,1,30893
2262,4414,1391827545.9802,1,1,30894
865,1686,1391839918.44719,1,2,30895
865,3911,1391958817.45511,1,2,30907
442,3639,1391972674.12471,1,6,30912
1908,3803,1392061218.85928,1,2,30942
3803,1908,1392061529.51923,1,2,30943
241,2975,1392099459.85913,1,4,30946
4280,154,1392147200.83291,1,10,30960
3498,4130,1392158108.88683,1,1,30965
3498,961,1392158185.30785,1,1,30966
3498,1114,1392158273.33806,-1,-10,30967
3498,2606,1392158346.06514,-1,-10,30969
3498,1982,1392158508.58268,-1,-10,30971
3498,461,1392158759.6657,1,1,30972
3498,1645,1392160370.1721,1,10,30974
4275,852,1392216801.0133,1,1,30980
852,4275,1392216860.81038,1,1,30981
1908,3323,1392221541.76138,1,1,30983
3323,1908,1392221603.80663,1,1,30984
1893,3911,1392246592.75459,1,1,30990
3639,865,1392248018.59276,1,1,30991
3380,1522,1392269973.67415,1,4,30992
3380,1686,1392271450.57845,1,2,30993
1686,3380,1392271478.97393,1,5,30994
3380,3,1392271651.98398,-1,-7,30995
1686,19,1392271666.76851,1,1,30996
2588,3639,1392338372.11613,1,6,31007
2954,3803,1392399468.00499,1,5,31026
3803,2954,1392400128.08334,1,5,31030
3911,507,1392412483.68757,1,1,31036
507,3911,1392412510.93581,1,1,31037
3357,2588,1392415877.31125,1,5,31040
2588,3357,1392415883.74637,1,5,31041
3431,1908,1392543538.46543,-1,-10,31050
3911,1893,1392592916.5215,1,2,31059
3276,3911,1392613505.09162,1,3,31060
3556,3820,1392651408.65126,1,3,31063
3355,2975,1392702454.7923,1,2,31078
2975,3355,1392702784.6123,1,2,31079
3639,2588,1392761200.12936,1,7,31092
3820,865,1392822163.81685,1,10,31105
3911,314,1392823398.19678,1,1,31107
314,3911,1392823408.42116,1,1,31108
4040,1522,1392824051.52993,1,3,31109
865,1787,1392847702.3,1,3,31116
865,3639,1392849023.75279,1,1,31117
2262,2017,1392849345.80564,1,1,31118
2017,2262,1392849710.72835,1,1,31121
1787,2975,1392921584.97695,1,2,31142
2975,1787,1392921782.87168,1,2,31143
3574,865,1392938025.56593,1,3,31147
1894,2076,1393011088.32686,1,1,31161
2076,1894,1393011173.51553,1,1,31162
3842,154,1393431667.54565,1,2,31253
322,1770,1393444168.91557,1,1,31254
3380,322,1393446234.22345,1,1,31264
3911,2270,1393452227.95378,1,2,31268
2270,3911,1393452259.14704,1,2,31269
3911,3842,1393538692.48354,1,4,31284
4093,3911,1393538816.79959,1,4,31285
442,3357,1393540712.64082,1,3,31291
1345,442,1393540939.04631,1,1,31292
3357,442,1393561957.64711,1,3,31298
1765,3295,1393594099.77494,-1,-10,31302
4280,1686,1393633454.32634,1,1,31308
1686,4280,1393633826.38246,1,1,31309
1908,3431,1393783744.88755,-1,-1,31319
322,19,1393815931.36983,-1,-10,31323
3565,1648,1393833001.63346,1,1,31326
3911,442,1393856408.86175,1,3,31327
2675,2329,1393885560.48196,1,1,31339
2329,2675,1393885595.40948,1,1,31340
4093,4169,1393931429.11879,-1,-4,31345
3556,3671,1393957141.44543,1,2,31346
3671,3556,1393957198.26682,1,1,31347
3820,3911,1393968221.37478,1,2,31349
3911,3820,1394005449.9585,1,2,31359
4046,4116,1394072275.79978,1,1,31362
4116,4046,1394072403.24837,1,1,31363
241,1805,1394202389.91588,-1,-3,31372
1522,865,1394208265.60591,-1,-1,31373
2560,1173,1394218919.13559,1,1,31377
1908,4183,1394244382.32494,1,5,31385
3911,4414,1394332476.35473,1,3,31388
3911,4046,1394383694.04047,1,3,31395
4136,3431,1394394757.90905,-1,-1,31396
322,1311,1394568864.00864,1,1,31410
3842,3911,1394627633.2301,1,1,31422
4116,3624,1394740774.27959,1,1,31430
3624,4116,1394740836.97125,1,1,31431
1686,3624,1394750609.99258,1,1,31435
3624,1686,1394758998.58367,1,1,31436
1395,27,1394763314.02484,1,10,31437
1395,735,1394763433.37009,1,1,31438
1395,1177,1394763449.98271,1,1,31439
3380,3639,1394764109.65839,1,1,31440
1294,1686,1394898243.72954,1,4,31452
3639,3380,1394985370.1995,1,1,31455
3820,4207,1394989558.21342,1,10,31457
4207,3820,1394989596.57593,1,10,31458
4207,3842,1395002393.10867,1,1,31461
3820,1787,1395017339.59686,1,4,31464
3911,3706,1395163699.56599,1,1,31478
1701,1982,1395344335.87487,-1,-10,31497
3842,1851,1395421158.43851,-1,-1,31510
3556,3911,1395431753.52588,1,4,31514
3911,3556,1395431812.06322,1,4,31515
322,3820,1395444714.22405,1,1,31516
3820,322,1395444750.25002,1,1,31517
3911,1686,1395531928.06471,1,3,31518
3911,3905,1395576152.62871,1,2,31519
3905,3911,1395576529.10457,1,3,31520
1686,3911,1395592001.0918,1,3,31521
3911,2975,1395611831.71472,1,1,31522
4207,3249,1395628556.42672,1,2,31525
2078,2926,1395674037.37023,-1,-2,31529
2779,2670,1395693462.05844,-1,-1,31531
87,3535,1395761456.00696,1,1,31546
1311,2186,1395792714.82086,1,3,31554
4093,865,1395857158.01666,-1,-10,31557
3911,2779,1395869443.20696,1,1,31568
4162,4153,1395878328.20496,-1,-5,31573
3357,1805,1395879794.23706,1,1,31574
3820,4414,1395883870.03637,1,4,31575
4414,3911,1395916572.90828,1,5,31583
4414,3820,1395916648.53325,1,4,31584
1522,4207,1395941154.24724,1,5,31585
1522,3820,1395941187.74346,1,5,31586
2766,3565,1395956071.30091,1,4,31588
2588,4207,1396016842.45907,1,3,31599
3820,3276,1396448990.58932,1,2,31646
3276,3820,1396449004.57823,1,2,31647
154,3842,1396458481.76656,1,2,31650
1322,4169,1396494249.97537,-1,-1,31663
3752,2447,1396540941.42246,-1,-10,31668
3820,3639,1396583012.15094,1,1,31677
3639,3820,1396583159.38203,1,1,31678
1999,3820,1396620000.53003,1,1,31681
3752,4334,1396639131.67822,1,1,31682
511,2021,1396658466.70856,1,2,31684
4207,3752,1396669478.46948,1,1,31686
1765,1294,1396720751.08361,1,3,31692
1294,1765,1396720995.52946,1,3,31693
2021,511,1396733368.5983,1,1,31694
2021,4354,1396830571.06668,1,1,31700
27,1604,1396897988.14183,1,1,31702
1604,27,1396898016.54521,1,1,31703
1765,19,1396914528.39857,-1,-2,31708
3380,3379,1396996283.81334,1,1,31725
3379,3380,1396996305.98248,1,1,31726
3752,4116,1396999857.6901,1,7,31727
2017,2571,1397053407.24251,1,3,31730
87,1967,1397059190.77486,-1,-10,31731
2571,2017,1397060207.1351,1,3,31734
1999,1982,1397078259.65503,-1,-10,31735
1686,865,1397078975.65081,-1,-1,31737
1294,1999,1397079127.90244,1,1,31739
1765,865,1397079156.92822,-1,-8,31740
1294,865,1397079197.85158,-1,-10,31741
3752,4207,1397145810.4959,1,2,31748
585,1227,1397150190.35938,1,1,31750
1227,585,1397150200.94392,1,1,31751
4116,3379,1397173757.07922,1,2,31754
1765,3820,1397241724.34596,1,8,31784
87,2151,1397337727.92347,1,1,31813
3565,2248,1397408720.49976,1,3,31817
3565,1311,1397408740.12694,1,3,31818
3565,87,1397408797.56047,1,2,31821
3565,2766,1397408872.49371,1,2,31824
1871,27,1397457205.6449,1,2,31840
511,4116,1397511268.8664,1,4,31848
3752,177,1397520324.09493,1,1,31851
2021,3752,1397520764.40684,1,1,31852
3752,2021,1397520915.10641,1,1,31853
177,3752,1397521272.69659,1,1,31854
2766,2167,1397521442.72407,-1,-1,31855
2766,1982,1397521526.96652,-1,-1,31856
2766,1648,1397521859.67796,1,5,31858
4207,4466,1397522385.11105,1,5,31860
3820,2021,1397571080.84741,1,2,31863
2021,3820,1397571090.94576,1,2,31864
2021,2141,1397680943.80205,1,1,31888
3647,1625,1397753271.65649,1,2,31895
1625,3647,1397833946.53681,1,2,31917
3574,4110,1397852200.33139,1,2,31919
4110,3574,1397852263.16294,1,2,31920
4482,4110,1397930100.0699,1,1,31922
4110,4482,1397932044.37909,1,1,31924
4207,12,1397939045.76368,1,1,31928
12,4207,1397939321.72953,1,1,31929
3524,3820,1397958830.37327,1,2,31934
3820,3524,1397959105.44439,1,2,31935
3041,3820,1397959198.88173,1,1,31936
3820,3041,1397960021.17204,1,1,31937
3379,4482,1397998526.45039,1,1,31940
4482,3379,1397998559.38556,1,1,31941
4116,511,1398012585.68555,1,3,31942
3379,1874,1398032417.43407,-1,-1,31947
3379,3041,1398037927.66306,1,1,31948
3041,3379,1398037942.3354,1,1,31949
1311,3498,1398075114.64082,1,3,31952
3498,87,1398169672.60062,1,3,31966
3498,1311,1398169962.84404,1,3,31969
87,30,1398171417.71491,1,1,31975
87,3498,1398180168.87532,1,3,31977
87,50,1398180506.15402,1,3,31981
87,1311,1398254093.45891,1,4,32013
2078,2447,1398311818.47205,-1,-2,32023
2078,4207,1398313775.9351,1,2,32025
87,3,1398339491.99241,-1,-10,32030
87,2,1398339622.6926,1,3,32032
87,58,1398339772.05913,1,1,32033
87,1162,1398339912.10045,1,1,32034
87,624,1398428852.98568,1,1,32084
1999,3033,1398458036.12469,-1,-1,32087
4414,3126,1398461703.21978,1,1,32088
3126,4414,1398461763.06682,1,1,32089
3126,4116,1398462212.41459,1,5,32090
1765,1919,1398638724.97525,-1,-10,32114
3380,1765,1398667099.96255,1,3,32132
4334,3752,1398702562.35617,1,1,32138
3357,3820,1398818170.65288,1,5,32160
3820,3357,1398818215.84166,1,5,32161
2779,2877,1398880965.62135,1,1,32174
2877,2779,1398881000.52032,1,1,32175
3647,1355,1398884681.01992,1,1,32176
3842,4207,1398885624.27745,1,1,32177
3647,2779,1398886109.69762,-1,-1,32178
2779,3647,1398886462.28952,-1,-1,32179
4207,3647,1398886930.7434,-1,-3,32180
3820,3556,1398962071.76261,1,9,32187
2766,3498,1399136500.57939,1,2,32221
3820,4333,1399169322.20989,1,2,32228
952,868,1399219338.92255,1,3,32237
87,14,1399231729.79376,1,1,32240
3647,19,1399259137.8702,1,1,32249
3647,2588,1399259502.66349,1,2,32250
3647,4207,1399259619.18574,-1,-1,32251
3647,1311,1399259903.5582,1,5,32252
3647,4466,1399274559.01356,-1,-1,32259
1355,2779,1399315814.80324,1,2,32265
2779,1355,1399315854.41486,1,2,32266
3647,2571,1399324441.66481,1,3,32269
1686,1294,1399333487.69472,1,8,32274
322,1787,1399361615.97383,1,1,32278
2571,4128,1399403611.79877,1,1,32282
4128,2571,1399403619.48153,1,1,32283
3355,650,1399489118.12148,1,1,32287
2779,1999,1399500477.91285,1,2,32294
1999,2779,1399500528.95619,1,2,32295
3820,2063,1399609654.55328,1,1,32306
2063,3820,1399609660.20324,1,1,32307
3820,2348,1399611736.97037,1,1,32308
2348,3820,1399611804.0753,1,1,32309
4207,1345,1399657976.68678,1,1,32311
1311,19,1399725960.80293,1,1,32314
4207,322,1399870705.00909,1,1,32325
2248,1501,1400049182.75754,-1,-10,32350
67,1278,1400067044.14883,1,4,32357
1765,2248,1400166832.41724,1,7,32368
4414,2348,1400169080.0598,1,1,32369
2348,4414,1400169114.51485,1,1,32370
3380,1294,1400229006.04482,1,1,32380
3647,1765,1400422047.68943,1,3,32388
177,4057,1400585485.47811,1,4,32405
4057,177,1400585520.59819,1,4,32406
2248,3380,1400602238.53999,1,1,32409
3380,2248,1400602373.559,1,1,32410
1355,3647,1400780103.1444,1,1,32435
2975,241,1400824922.07763,1,4,32445
3380,3832,1400874467.29413,1,1,32455
4116,1625,1401128863.89356,1,1,32488
1625,4116,1401128871.81723,1,2,32489
4093,4414,1401138853.54283,1,3,32492
4116,178,1401295986.81173,1,1,32498
178,4116,1401296184.01769,1,1,32499
1926,2147,1401486575.08361,-1,-3,32517
2248,4207,1401507266.34289,1,6,32524
322,3457,1401507653.46151,-1,-1,32526
3357,1952,1401540634.38172,1,1,32530
1952,3357,1401540677.53881,1,1,32531
2779,2017,1401555757.53582,1,2,32535
2017,2779,1401564141.90812,1,2,32539
1311,1903,1401663356.81628,-1,-1,32544
4110,2885,1401664433.14212,1,1,32545
2885,4110,1401664459.96775,1,1,32546
4116,3507,1401737017.13239,1,1,32559
3507,4116,1401737093.72806,1,5,32560
2063,4116,1401813704.21178,1,3,32573
4116,2063,1401813787.3695,1,2,32574
3380,2021,1401831792.93618,1,2,32576
4207,2779,1401851059.21727,1,3,32584
2779,4207,1401851104.05357,1,3,32585
2885,2975,1401915740.91758,1,1,32591
3507,1854,1401986048.42869,1,2,32592
1854,3507,1401986176.61416,1,1,32593
3842,1322,1401994017.59252,1,1,32594
1999,3842,1401996313.47131,1,3,32595
2975,36,1402042327.04175,1,2,32607
36,2975,1402042427.93014,1,2,32608
2603,2248,1402075260.0593,1,1,32611
3647,1278,1402143178.16823,-1,-1,32622
442,2248,1402166824.55091,1,3,32624
3380,2975,1402283422.89062,1,1,32649
2975,3380,1402283583.21164,1,1,32650
2877,1982,1402328455.94187,-1,-10,32652
1648,1311,1402345200.56767,1,3,32653
1926,27,1402431159.82519,1,1,32662
2975,2885,1402433011.1231,1,2,32663
4116,2779,1402447438.47819,1,4,32668
2779,4116,1402447565.94424,1,4,32669
322,3380,1402549081.63877,1,1,32676
3249,4116,1402608366.45471,1,5,32679
4280,1276,1402634788.36419,1,1,32690
27,1926,1402686947.80793,1,1,32700
1311,2473,1402693679.64273,-1,-1,32705
2779,2975,1402698985.41532,1,1,32708
3565,2473,1402700331.34795,-1,-1,32709
4093,1276,1402787013.72814,1,2,32718
2603,1894,1402816307.01066,1,3,32720
1894,2603,1402820436.23702,1,3,32721
4280,4116,1402950628.65805,1,1,32728
4116,4280,1402951926.93886,1,1,32729
3524,4116,1402963885.43075,1,1,32733
4116,3524,1402963929.76168,1,1,32734
3734,4116,1402970917.22507,1,2,32735
4116,3734,1402971078.67492,1,2,32736
4093,1840,1403001087.44965,1,1,32743
1840,4093,1403001221.32766,1,1,32744
3752,3650,1403145205.79192,1,1,32752
3650,3752,1403145249.09331,1,1,32753
3752,2975,1403207153.82539,1,3,32757
2975,3752,1403207216.32677,1,3,32758
3911,3357,1403309732.63983,1,1,32770
4022,4115,1403312884.70984,1,2,32774
4115,4022,1403312954.68629,1,2,32775
1355,4207,1403375033.15117,1,3,32787
4207,1355,1403379491.02668,1,3,32788
3752,2877,1403385174.20691,1,1,32789
3911,2877,1403386203.99592,1,3,32791
2603,1982,1403386576.94223,-1,-10,32793
2766,496,1403462758.19505,1,2,32800
1999,4057,1403468098.64898,-1,-5,32801
3911,1733,1403481405.46856,1,1,32803
1999,1998,1403544601.25068,-1,-1,32809
3911,1787,1403549114.57838,1,1,32813
3911,3752,1403549777.69451,1,1,32814
3911,1276,1403551041.08792,1,1,32815
3911,3760,1403551062.44879,1,1,32816
3911,322,1403591426.7333,1,1,32819
2380,1719,1403623149.44183,1,3,32822
1719,2380,1403627796.21917,1,2,32823
1999,2447,1403639392.95414,-1,-5,32832
3357,2779,1403648310.29257,1,7,32834
2779,3357,1403648310.60272,1,7,32835
3911,1294,1403777958.64415,1,1,32854
3911,4207,1403777963.98594,1,1,32855
3911,4057,1403792557.67458,-1,-10,32857
3911,2588,1403792652.60588,1,1,32858
27,4057,1403823421.19608,1,1,32862
3357,2975,1403840075.7393,1,1,32874
2975,3357,1403840958.61933,1,1,32876
2779,4280,1403854133.76087,1,2,32885
4280,2779,1403854169.6865,1,2,32886
3911,4280,1403856041.58625,1,2,32888
3911,2118,1403899729.63643,1,1,32894
2975,1966,1403936938.02997,1,1,32901
1966,2975,1403936973.276,1,1,32902
4116,24,1403977358.41424,1,1,32904
4116,501,1403978895.48308,1,1,32905
501,4207,1404016157.79466,1,1,32910
4207,501,1404016410.10794,1,1,32911
4207,1311,1404084466.01743,1,1,32918
24,4116,1404152786.92767,1,1,32928
4116,3276,1404168673.19421,1,3,32934
442,1946,1404188305.49307,-1,-1,32952
3357,3355,1404268689.52226,1,1,32970
3355,3357,1404268722.1306,1,1,32971
4280,3911,1404290055.66332,1,1,32976
3911,1908,1404309237.17834,1,1,32981
4367,1946,1404327948.84887,-1,-10,32985
177,2288,1404694526.65864,1,1,33010
2288,177,1404713122.34119,1,1,33012
4280,3760,1404746602.02292,1,6,33018
3760,4280,1404747383.04687,1,6,33019
4116,4431,1404752103.92185,1,4,33020
4431,4116,1404752131.51589,1,5,33021
4116,2288,1404771510.03674,1,1,33024
2288,4116,1404771542.36337,1,1,33025
2078,3357,1404784197.03622,1,1,33027
4093,1999,1404814105.46187,1,3,33033
1999,4093,1404814242.07478,1,3,33034
1686,3820,1404942639.00525,1,2,33048
2078,3249,1405050135.34705,1,1,33053
3556,2885,1405055563.26575,1,7,33057
3911,4093,1405086750.30574,1,5,33061
2118,2382,1405098808.87358,1,1,33062
2382,2118,1405098952.03556,1,1,33063
2118,1707,1405099466.34218,1,10,33064
2877,1946,1405283919.81622,-1,-10,33073
3820,2571,1405432384.54143,1,3,33092
2571,3820,1405432465.17198,1,2,33093
1311,816,1405443259.01255,1,1,33096
3752,2779,1405533625.1269,1,1,33103
2779,3752,1405533641.14058,1,1,33104
4207,2877,1405604225.98928,1,1,33113
2571,24,1405610015.23385,1,1,33114
24,2571,1405610165.87775,1,1,33115
2078,3392,1405625909.05276,1,2,33118
4276,27,1405674879.33697,1,1,33122
1999,2975,1405726526.36266,-1,-2,33126
4093,3826,1405728587.47604,1,4,33127
3911,3826,1405796557.84254,1,2,33133
4128,2118,1405866097.34691,1,1,33135
2118,4128,1405866227.93502,1,1,33136
3911,3379,1405892712.71588,1,2,33137
4093,2997,1405896360.18052,1,1,33138
2997,4093,1405896426.16911,1,1,33139
2975,1999,1405899665.57713,-1,-10,33140
2975,3647,1405900464.98903,-1,-10,33141
2975,231,1405903212.61671,-1,-2,33142
3647,2975,1405903839.28367,-1,-3,33143
2975,4093,1405904022.53631,1,1,33144
2571,2975,1405952106.86939,1,3,33147
3911,2571,1405960114.86823,1,3,33148
3647,1322,1406064019.83023,-1,-2,33152
3647,2118,1406130662.58652,1,1,33164
501,4116,1406145068.65635,1,3,33165
2877,4207,1406199870.33174,1,2,33178
1719,2877,1406216587.21018,1,2,33179
3647,3816,1406254537.11961,1,1,33182
4207,1719,1406423475.92111,1,2,33194
1719,4207,1406423719.13531,1,3,33195
2975,2571,1406427876.88256,1,3,33196
2078,3276,1406611072.2592,1,2,33217
3911,1999,1406644647.10754,1,3,33218
3826,4093,1406650170.02981,1,6,33220
2021,3380,1406657548.23086,-1,-10,33222
1311,3647,1406663784.05993,1,1,33224
2094,2063,1406693921.88346,1,1,33231
2063,2094,1406694105.55994,1,1,33232
1311,1611,1406752975.12719,-1,-1,33239
2118,3146,1406754284.11351,1,1,33240
3392,865,1406755756.40391,-1,-10,33241
3392,1611,1406762773.58771,-1,-10,33242
3911,3647,1406818281.00098,1,1,33253
1999,3911,1406841631.77143,1,2,33256
4207,3276,1406866260.48408,1,4,33260
1701,1522,1406913826.84012,1,1,33264
1701,19,1407019916.70464,1,3,33266
4414,4093,1407020081.3175,1,5,33267
442,3574,1407122713.83507,1,1,33278
3574,442,1407122733.43522,1,1,33279
1719,3826,1407177803.96388,1,1,33283
3752,3826,1407178678.58966,1,1,33284
1522,1701,1407179209.15999,1,1,33285
3341,1999,1407182727.55338,1,1,33287
1999,3341,1407251945.49948,1,1,33292
3524,3986,1407323205.23068,-1,-10,33309
2473,3565,1407360453.0271,-1,-1,33315
3647,2473,1407361899.15042,-1,-1,33316
2473,3647,1407401258.92445,-1,-1,33318
2473,4207,1407401780.8023,1,1,33319
2473,1800,1407401843.78461,1,1,33320
2473,1145,1407401908.96867,-1,-1,33321
2473,1291,1407401970.22321,-1,-1,33322
2473,2905,1407402388.87886,1,1,33326
2473,3033,1407402452.45752,1,1,33327
2473,2258,1407402684.15798,1,1,33328
2473,496,1407403008.60543,1,1,33330
2473,816,1407403098.27982,1,1,33331
4207,2473,1407419588.24113,1,2,33334
2885,4093,1407537254.00318,1,3,33352
1322,865,1407619640.18718,-1,-1,33361
3911,2248,1407671928.44476,1,1,33375
3911,3996,1407686627.99059,-1,-1,33377
3647,3826,1407694086.13217,-1,-2,33379
3911,2021,1407694220.94868,1,1,33380
1719,4093,1407701750.87781,1,2,33383
3249,4207,1407725917.45307,1,3,33389
1311,1145,1407740052.96149,-1,-1,33392
2766,18,1407740125.79802,1,1,33393
3911,1311,1407740452.20432,1,1,33395
3760,4093,1407776795.92764,1,4,33398
2473,1311,1407782688.7901,-1,-4,33401
4093,3760,1407783735.6379,1,4,33402
4280,4093,1407790990.74855,1,7,33408
4116,76,1407807353.47312,1,2,33412
3911,2183,1407825578.7096,1,1,33414
3911,3380,1407857790.88302,1,1,33416
3380,3911,1407857847.31672,1,1,33417
3911,154,1407880354.32411,1,2,33420
3647,1487,1407882099.56627,1,1,33422
4280,3357,1407956509.98968,1,1,33446
3357,4280,1407956551.7107,1,1,33447
3911,511,1408034161.95519,1,1,33468
511,3911,1408035232.95855,1,1,33476
2147,1801,1408088839.20768,-1,-1,33479
2147,1311,1408088914.00909,1,1,33480
2147,2378,1408088948.53069,1,1,33481
2147,3858,1408088965.73629,1,2,33482
2147,2008,1408089126.93955,1,4,33484
3647,2,1408107476.22615,-1,-2,33485
3647,1276,1408114839.43942,1,1,33487
3911,4466,1408126498.53931,1,1,33488
4466,3911,1408126511.66752,1,1,33489
4093,3647,1408209791.74439,-1,-10,33498
3341,1765,1408229616.96235,1,1,33511
2147,2877,1408282647.81894,1,1,33518
3647,2147,1408286938.65327,-1,-2,33520
2147,3647,1408287362.74334,-1,-2,33521
3911,2885,1408380060.89535,1,2,33531
2885,3911,1408380191.04285,1,1,33532
3911,376,1408547247.46139,1,2,33559
4093,2885,1408559478.24123,1,4,33561
2147,1460,1408715712.5758,1,1,33571
2147,2154,1408715744.98064,1,2,33572
2147,1787,1408715816.88467,1,2,33573
2183,4093,1408804121.51114,1,3,33594
376,3911,1408821537.66052,1,1,33596
2248,2728,1408838875.73389,-1,-10,33598
2147,557,1409154524.0255,1,1,33627
2147,3136,1409154527.42743,1,1,33628
2147,19,1409157873.52415,1,1,33629
2248,1276,1409196397.33167,1,1,33641
27,3355,1409402903.29087,1,2,33671
3379,2017,1409414532.25347,1,1,33678
2017,3379,1409416741.15124,1,1,33679
154,3565,1409468253.01037,-1,-1,33683
3379,852,1409475151.94699,1,1,33684
852,3379,1409475420.25977,1,1,33685
3379,3574,1409499406.21892,1,1,33686
3574,3379,1409499456.90019,1,1,33687
3752,4367,1409543549.5168,1,4,33689
4207,2248,1409544468.81542,1,6,33690
1922,1765,1409973741.77624,1,4,33729
2078,2885,1409979128.84105,1,2,33730
3498,3565,1410026604.5286,1,2,33733
3911,4431,1410104668.66934,1,2,33739
4431,3911,1410104857.53092,1,3,33740
3911,1765,1410106372.30534,1,3,33744
3911,1611,1410125343.06723,-1,-3,33751
1522,1922,1410273607.14055,-1,-5,33770
3379,4093,1410454415.46792,1,2,33781
507,442,1410713734.96111,1,2,33796
442,507,1410713763.07665,1,1,33797
