u,i,ts,label,weight,idx
5529,1784,1388719392.82988,0,0.0,66332
2138,3629,1388719622.62469,0,0.0,66333
354,4341,1388720648.75947,0,0.0,66334
1976,5207,1388721747.46297,0,0.0,66335
1184,4157,1388723358.75077,0,0.0,66336
1760,920,1388723951.33271,0,0.0,66337
2930,4798,1388761991.51744,0,0.0,66338
4099,1076,1388762126.02401,0,0.0,66339
5519,3174,1388762438.72982,0,0.0,66340
3960,2381,1388787119.78249,0,0.0,66341
3523,4411,1388787265.98388,0,0.0,66342
5683,3211,1388788323.90406,0,0.0,66343
2015,1326,1388790090.92646,0,0.0,66344
2475,138,1388790145.87671,0,0.0,66345
4085,1441,1388794977.01265,0,0.0,66346
2436,1693,1388818572.51259,0,0.0,66347
1169,3379,1388821252.73391,0,0.0,66348
2529,5103,1388850539.84761,0,0.0,66349
4568,1359,1388850623.90039,0,0.0,66350
1371,2560,1388851373.41333,0,0.0,66351
2424,4879,1388851380.21556,0,0.0,66352
285,1473,1388851483.66031,0,0.0,66353
5147,5623,1388872924.7284,0,0.0,66354
4030,4584,1388873028.06019,0,0.0,66355
2089,5849,1388901623.06979,0,0.0,66356
562,2675,1388901726.98515,0,0.0,66357
1337,5208,1388906534.24129,0,0.0,66358
2459,3642,1388907109.75274,0,0.0,66359
2973,4584,1388923387.18512,0,0.0,66360
1153,916,1388923694.10582,0,0.0,66361
747,637,1388926644.33242,0,0.0,66362
2923,4560,1388926660.35984,0,0.0,66363
1462,1053,1388929115.64794,0,0.0,66364
1884,447,1388929342.32323,0,0.0,66365
433,4616,1388929493.15506,0,0.0,66366
4377,200,1388945908.08454,0,0.0,66367
2508,916,1388945992.88273,0,0.0,66368
2413,527,1388946014.8707,0,0.0,66369
797,5242,1388946038.47171,0,0.0,66370
2457,5175,1388950163.3721,0,0.0,66371
155,5567,1388951147.05254,0,0.0,66372
568,3688,1388958839.6121,0,0.0,66373
1900,4686,1388958872.70568,0,0.0,66374
3060,860,1388959812.24749,0,0.0,66375
1775,144,1388968766.93546,0,0.0,66376
5135,3989,1388968924.25292,0,0.0,66377
983,4371,1388977292.86294,0,0.0,66378
2631,5019,1388978721.10936,0,0.0,66379
3701,2040,1389010193.99945,0,0.0,66380
1239,3941,1389024846.60131,0,0.0,66381
4558,4022,1389039360.70782,0,0.0,66382
757,4544,1389039365.46084,0,0.0,66383
442,1172,1389040748.84739,0,0.0,66384
5116,1454,1389044321.4991,0,0.0,66385
3147,5100,1389044340.25731,0,0.0,66386
3073,4386,1389045679.3333,0,0.0,66387
4809,729,1389046599.71968,0,0.0,66388
40,3527,1389050523.00896,0,0.0,66389
414,3100,1389050545.01915,0,0.0,66390
2269,4138,1389072180.11994,0,0.0,66391
2797,5336,1389079396.87145,0,0.0,66392
4094,610,1389106718.44344,0,0.0,66393
1273,2482,1389115159.08459,0,0.0,66394
2082,4965,1389115899.85557,0,0.0,66395
2059,371,1389116959.43724,0,0.0,66396
5092,3098,1389117005.17413,0,0.0,66397
513,1313,1389119989.33537,0,0.0,66398
1174,1778,1389125463.92864,0,0.0,66399
21,2053,1389125877.80355,0,0.0,66400
4968,4855,1389132222.95637,0,0.0,66401
1890,1315,1389132245.29417,0,0.0,66402
838,2744,1389141013.73858,0,0.0,66403
3263,3761,1389141163.37953,0,0.0,66404
2676,3832,1389141263.9271,0,0.0,66405
3943,2065,1389145510.22545,0,0.0,66406
4138,1167,1389145551.14925,0,0.0,66407
555,1761,1389148415.65366,0,0.0,66408
5071,3811,1389150947.57792,0,0.0,66409
5682,3621,1389151241.89526,0,0.0,66410
4507,1810,1389152148.62974,0,0.0,66411
3524,4918,1389152860.46024,0,0.0,66412
5121,4099,1389153477.02963,0,0.0,66413
5436,3801,1389156338.81647,0,0.0,66414
256,5478,1389157048.64366,0,0.0,66415
3711,4321,1389160228.25637,0,0.0,66416
1769,5631,1389171972.99119,0,0.0,66417
4478,510,1389172538.75471,0,0.0,66418
1422,3646,1389174614.02932,0,0.0,66419
1973,3935,1389188463.48813,0,0.0,66420
3597,4050,1389192371.27772,0,0.0,66421
988,3325,1389205790.99383,0,0.0,66422
1355,3048,1389220063.23042,0,0.0,66423
502,1778,1389223394.67672,0,0.0,66424
4643,3073,1389223978.81034,0,0.0,66425
1955,2691,1389224384.93058,0,0.0,66426
1566,4057,1389238909.29309,0,0.0,66427
1360,2635,1389250604.72252,0,0.0,66428
4760,3950,1389258592.0598,0,0.0,66429
2690,126,1389258608.99102,0,0.0,66430
3982,3570,1389258617.39414,0,0.0,66431
2204,3684,1389277167.6115,0,0.0,66432
333,3511,1389290433.09684,0,0.0,66433
2501,5465,1389290491.57366,0,0.0,66434
637,15,1389298013.64756,0,0.0,66435
4602,322,1389298973.86174,0,0.0,66436
842,1633,1389300424.27289,0,0.0,66437
1211,2852,1389300466.70778,0,0.0,66438
755,5175,1389309981.2646,0,0.0,66439
5530,5409,1389310049.85299,0,0.0,66440
2121,4609,1389316672.11565,0,0.0,66441
5553,5032,1389335689.59462,0,0.0,66442
4923,2646,1389335810.82815,0,0.0,66443
4038,4206,1389337513.27513,0,0.0,66444
2871,5074,1389337991.55688,0,0.0,66445
2781,2477,1389351235.08576,0,0.0,66446
5812,705,1389351918.50278,0,0.0,66447
2413,4879,1389375227.29449,0,0.0,66448
4899,3702,1389375260.54339,0,0.0,66449
5563,3050,1389438242.81793,0,0.0,66450
3502,2016,1389447472.15359,0,0.0,66451
4551,801,1389514905.92676,0,0.0,66452
5802,4054,1389514998.81261,0,0.0,66453
4708,3798,1389518423.12073,0,0.0,66454
5833,744,1389518540.69537,0,0.0,66455
2292,602,1389520709.91901,0,0.0,66456
1351,3938,1389520717.23227,0,0.0,66457
3190,3036,1389533834.03106,0,0.0,66458
4976,2402,1389542106.64916,0,0.0,66459
5537,4988,1389542153.35346,0,0.0,66460
5509,3444,1389553562.37312,0,0.0,66461
333,3243,1389553655.73609,0,0.0,66462
717,4683,1389560214.2711,0,0.0,66463
4342,4907,1389564663.89421,0,0.0,66464
3190,728,1389564699.47201,0,0.0,66465
759,1878,1389569552.46019,0,0.0,66466
881,2971,1389589631.995,0,0.0,66467
1846,3226,1389589694.06953,0,0.0,66468
2244,2417,1389602561.15248,0,0.0,66469
2276,4138,1389605165.05102,0,0.0,66470
4853,2089,1389605656.46497,0,0.0,66471
4362,705,1389605807.9372,0,0.0,66472
3719,1481,1389619619.69037,0,0.0,66473
5300,4644,1389619782.78793,0,0.0,66474
4216,5695,1389628050.13134,0,0.0,66475
3334,526,1389634282.94376,0,0.0,66476
3063,3626,1389636901.49963,0,0.0,66477
5187,1451,1389636962.99455,0,0.0,66478
1196,623,1389637854.59337,0,0.0,66479
668,931,1389638282.18567,0,0.0,66480
3154,4234,1389638314.27977,0,0.0,66481
3750,5127,1389642921.42535,0,0.0,66482
1609,1657,1389646294.39834,0,0.0,66483
5002,3037,1389647257.41421,0,0.0,66484
774,3923,1389649650.59401,0,0.0,66485
5455,5358,1389650273.89068,0,0.0,66486
5872,2170,1389654766.83582,0,0.0,66487
4598,1794,1389678935.48084,0,0.0,66488
1720,1212,1389679097.89578,0,0.0,66489
4327,1439,1389731847.45522,0,0.0,66490
4550,5279,1389734417.80096,0,0.0,66491
3452,2601,1389734708.68216,0,0.0,66492
2393,358,1389750343.47329,0,0.0,66493
2036,89,1389750666.71819,0,0.0,66494
1569,4506,1389758829.10961,0,0.0,66495
4012,369,1389758944.54335,0,0.0,66496
4874,2681,1389772734.03844,0,0.0,66497
4016,5088,1389779269.90329,0,0.0,66498
5851,116,1389813427.34528,0,0.0,66499
5695,3015,1389816447.02286,0,0.0,66500
3954,4341,1389816479.26273,0,0.0,66501
5768,5437,1389836317.20808,0,0.0,66502
1215,4196,1389836334.6194,0,0.0,66503
3931,3111,1389836620.2786,0,0.0,66504
1489,5697,1389836910.8111,0,0.0,66505
915,557,1389849703.27432,0,0.0,66506
5728,3957,1389850173.76496,0,0.0,66507
2094,1789,1389874035.91426,0,0.0,66508
1056,4707,1389894951.93532,0,0.0,66509
4496,3398,1389895015.24275,0,0.0,66510
5684,1384,1389895155.61264,0,0.0,66511
4322,530,1389902326.14936,0,0.0,66512
131,4034,1389915497.47735,0,0.0,66513
1308,4194,1389921439.23941,0,0.0,66514
229,1899,1389921905.87822,0,0.0,66515
4686,3449,1389927844.92216,0,0.0,66516
364,1764,1389927904.92971,0,0.0,66517
1778,943,1389933819.82934,0,0.0,66518
4543,4692,1389935267.11568,0,0.0,66519
2988,1160,1389972488.46216,0,0.0,66520
2613,70,1389973248.52368,0,0.0,66521
2915,3213,1389973280.52984,0,0.0,66522
258,4852,1389975195.89006,0,0.0,66523
5610,950,1389975220.56423,0,0.0,66524
3772,1396,1389998521.72516,0,0.0,66525
577,2817,1390003243.97787,0,0.0,66526
195,1154,1390003303.4374,0,0.0,66527
2506,1267,1390009265.30347,0,0.0,66528
5216,2407,1390009294.93029,0,0.0,66529
1548,2764,1390014922.13886,0,0.0,66530
3228,4367,1390015022.46227,0,0.0,66531
2683,2699,1390023234.47388,0,0.0,66532
4183,1050,1390053892.38909,0,0.0,66533
2034,3769,1390054449.64394,0,0.0,66534
4151,2841,1390060720.08964,0,0.0,66535
3713,1627,1390070917.56557,0,0.0,66536
2762,1723,1390071321.18361,0,0.0,66537
1147,3192,1390097079.04386,0,0.0,66538
2352,2209,1390097183.0152,0,0.0,66539
2409,2879,1390143622.14204,0,0.0,66540
5678,5672,1390151544.57457,0,0.0,66541
4134,2522,1390151975.88415,0,0.0,66542
1646,1112,1390166307.09277,0,0.0,66543
4141,4021,1390166359.78136,0,0.0,66544
2103,3592,1390169596.12251,0,0.0,66545
3208,2897,1390169692.29825,0,0.0,66546
2211,319,1390175889.7634,0,0.0,66547
3647,647,1390179333.94674,0,0.0,66548
5533,58,1390186642.80568,0,0.0,66549
109,118,1390187831.67004,0,0.0,66550
5204,3935,1390189847.30407,0,0.0,66551
4901,5127,1390189859.54057,0,0.0,66552
4687,5390,1390190862.53673,0,0.0,66553
1582,3494,1390194281.2777,0,0.0,66554
1627,2977,1390194517.9994,0,0.0,66555
332,4646,1390200567.81321,0,0.0,66556
4757,3021,1390200712.56361,0,0.0,66557
1543,223,1390241822.7513,0,0.0,66558
3153,2353,1390242547.95953,0,0.0,66559
5063,963,1390242673.41877,0,0.0,66560
1983,5785,1390299209.38016,0,0.0,66561
101,2578,1390323673.39234,0,0.0,66562
4334,68,1390327970.9352,0,0.0,66563
4183,700,1390328020.1105,0,0.0,66564
2957,5828,1390329093.03834,0,0.0,66565
5218,3438,1390329170.72053,0,0.0,66566
3417,172,1390329774.61611,0,0.0,66567
2909,4998,1390330962.62986,0,0.0,66568
5480,5633,1390330991.50635,0,0.0,66569
3219,5149,1390341055.93175,0,0.0,66570
4750,1277,1390360396.8814,0,0.0,66571
4879,5095,1390360446.43678,0,0.0,66572
2732,3824,1390374389.41008,0,0.0,66573
562,1275,1390374680.9845,0,0.0,66574
1890,553,1390382614.50888,0,0.0,66575
2152,1552,1390401455.55829,0,0.0,66576
4977,5108,1390402566.06768,0,0.0,66577
123,490,1390405108.5638,0,0.0,66578
4295,2204,1390419544.52438,0,0.0,66579
1911,3529,1390423597.83949,0,0.0,66580
2822,5483,1390423618.97462,0,0.0,66581
4895,3519,1390427180.64565,0,0.0,66582
4583,5173,1390427240.62951,0,0.0,66583
1808,2471,1390428072.57856,0,0.0,66584
5877,3900,1390428207.97939,0,0.0,66585
5827,4235,1390488112.46374,0,0.0,66586
165,856,1390489200.85687,0,0.0,66587
3493,2879,1390489380.05056,0,0.0,66588
3883,378,1390491383.9406,0,0.0,66589
2486,2383,1390506950.15599,0,0.0,66590
4930,234,1390510804.71091,0,0.0,66591
5174,239,1390510826.41223,0,0.0,66592
134,5609,1390513183.0515,0,0.0,66593
5831,982,1390513700.5772,0,0.0,66594
4685,3535,1390515714.63015,0,0.0,66595
813,5737,1390515837.83427,0,0.0,66596
331,4079,1390528120.51833,0,0.0,66597
2091,5566,1390528135.46717,0,0.0,66598
2578,2000,1390608038.47351,0,0.0,66599
2658,5170,1390608153.09668,0,0.0,66600
1405,3996,1390625414.49268,0,0.0,66601
1423,3377,1390632981.6781,0,0.0,66602
2492,4931,1390661367.3154,0,0.0,66603
495,1237,1390665923.64336,0,0.0,66604
2034,635,1390668369.1399,0,0.0,66605
689,2977,1390668682.65839,0,0.0,66606
4024,3309,1390668914.37488,0,0.0,66607
2138,1326,1390669049.65315,0,0.0,66608
3118,2110,1390669203.63255,0,0.0,66609
3699,1165,1390688594.28182,0,0.0,66610
3316,1830,1390689855.63505,0,0.0,66611
3415,4802,1390690653.40367,0,0.0,66612
312,2942,1390690656.75853,0,0.0,66613
4681,3975,1390700323.95624,0,0.0,66614
5680,2264,1390700475.17733,0,0.0,66615
3259,1933,1390732095.19595,0,0.0,66616
55,4676,1390750288.66059,0,0.0,66617
1145,2637,1390750337.33782,0,0.0,66618
2702,4082,1390762187.47542,0,0.0,66619
5798,5645,1390763789.87785,0,0.0,66620
3895,2646,1390764544.84314,0,0.0,66621
1450,5711,1390774853.04167,0,0.0,66622
333,246,1390789672.50106,0,0.0,66623
2135,19,1390789714.58386,0,0.0,66624
3852,900,1390790513.08085,0,0.0,66625
3645,2358,1390790513.37994,0,0.0,66626
5109,1529,1390790513.62623,0,0.0,66627
5142,2038,1390790549.16004,0,0.0,66628
3801,1769,1390790549.58446,0,0.0,66629
2421,2339,1390790549.89412,0,0.0,66630
2978,3626,1390790550.2417,0,0.0,66631
4432,5785,1390790550.49003,0,0.0,66632
2179,5227,1390790612.80547,0,0.0,66633
3264,2745,1390790613.08718,0,0.0,66634
3210,2513,1390790613.32184,0,0.0,66635
1841,4174,1390790613.59581,0,0.0,66636
4896,542,1390791085.71459,0,0.0,66637
1322,5156,1390791192.23844,0,0.0,66638
4729,35,1390792737.69745,0,0.0,66639
2264,5688,1390798761.55539,0,0.0,66640
4941,943,1390799094.28582,0,0.0,66641
3726,267,1390829729.47197,0,0.0,66642
4968,2693,1390829762.20264,0,0.0,66643
1576,1403,1390836026.82782,0,0.0,66644
1067,3118,1390866062.85332,0,0.0,66645
5872,3449,1390866613.90811,0,0.0,66646
1538,5089,1390873726.07429,0,0.0,66647
189,2112,1390874028.27853,0,0.0,66648
3350,5348,1390874759.15709,0,0.0,66649
3046,822,1390874803.68603,0,0.0,66650
4347,2711,1390928845.70649,0,0.0,66651
1662,5743,1390929074.65598,0,0.0,66652
5729,2367,1390940241.61755,0,0.0,66653
670,1906,1390940248.40249,0,0.0,66654
3209,2047,1390940350.80782,0,0.0,66655
3019,4624,1390940617.35518,0,0.0,66656
457,4733,1390945853.99604,0,0.0,66657
3681,5084,1390946022.93945,0,0.0,66658
367,4978,1390946238.9665,0,0.0,66659
4580,2496,1390946593.14058,0,0.0,66660
3848,740,1390950090.32935,0,0.0,66661
832,3361,1390961854.36729,0,0.0,66662
5405,528,1390981124.269,0,0.0,66663
5602,1763,1390982296.70007,0,0.0,66664
2241,2698,1391005092.78962,0,0.0,66665
797,4446,1391009309.904,0,0.0,66666
470,3131,1391009345.55637,0,0.0,66667
151,4606,1391014183.72683,0,0.0,66668
4895,4898,1391014302.02396,0,0.0,66669
365,4933,1391015428.41974,0,0.0,66670
2766,2425,1391017013.87323,0,0.0,66671
2279,4588,1391028024.47366,0,0.0,66672
5417,5052,1391029862.28254,0,0.0,66673
1509,2588,1391038281.32303,0,0.0,66674
624,3870,1391045319.42433,0,0.0,66675
1300,1402,1391046694.62315,0,0.0,66676
1925,3308,1391049119.20276,0,0.0,66677
2750,2651,1391051544.61125,0,0.0,66678
744,5443,1391102227.46207,0,0.0,66679
4061,1935,1391117329.87743,0,0.0,66680
5469,954,1391119842.04919,0,0.0,66681
3200,3329,1391120077.24979,0,0.0,66682
2831,2913,1391122726.30894,0,0.0,66683
3311,2964,1391131983.69987,0,0.0,66684
2265,4289,1391133312.46793,0,0.0,66685
81,2566,1391133550.83202,0,0.0,66686
3960,5050,1391133556.23039,0,0.0,66687
1936,3924,1391167608.4359,0,0.0,66688
1853,4684,1391167873.2935,0,0.0,66689
5627,4266,1391167881.88058,0,0.0,66690
762,2455,1391171365.4531,0,0.0,66691
594,2721,1391171831.76324,0,0.0,66692
5607,4622,1391174451.01698,0,0.0,66693
1559,1920,1391179615.46756,0,0.0,66694
3726,3368,1391182217.61044,0,0.0,66695
3590,4981,1391190663.44009,0,0.0,66696
2153,219,1391195528.69838,0,0.0,66697
4767,2036,1391198370.72811,0,0.0,66698
5677,1718,1391201374.3189,0,0.0,66699
3264,4835,1391207109.10241,0,0.0,66700
2796,111,1391211175.46039,0,0.0,66701
3461,2663,1391214018.66671,0,0.0,66702
5861,1280,1391214806.24834,0,0.0,66703
5391,4727,1391214808.00986,0,0.0,66704
4584,4153,1391216098.89639,0,0.0,66705
2851,1477,1391219111.58739,0,0.0,66706
2269,3003,1391223166.12982,0,0.0,66707
5507,3407,1391223195.40725,0,0.0,66708
481,4050,1391228477.27686,0,0.0,66709
2407,3947,1391229976.83183,0,0.0,66710
1445,5600,1391267377.20882,0,0.0,66711
607,5489,1391267451.65854,0,0.0,66712
948,2013,1391267470.78894,0,0.0,66713
5812,5450,1391277150.50281,0,0.0,66714
5341,2531,1391290292.11023,0,0.0,66715
2802,1080,1391302156.11315,0,0.0,66716
3747,439,1391302470.76704,0,0.0,66717
1375,454,1391302561.15378,0,0.0,66718
2451,2376,1391302912.4971,0,0.0,66719
2245,4694,1391304589.62286,0,0.0,66720
2304,5812,1391309950.47606,0,0.0,66721
3963,3539,1391310745.0294,0,0.0,66722
1841,3491,1391311000.24038,0,0.0,66723
1700,444,1391321870.04701,0,0.0,66724
463,2948,1391321913.4365,0,0.0,66725
300,3134,1391338289.43628,0,0.0,66726
4606,3260,1391355702.55435,0,0.0,66727
2514,4574,1391357326.13627,0,0.0,66728
559,4002,1391363523.21785,0,0.0,66729
775,5634,1391364021.87211,0,0.0,66730
364,1848,1391379855.91884,0,0.0,66731
2865,2083,1391380731.79209,0,0.0,66732
4174,459,1391380832.7266,0,0.0,66733
1233,2190,1391383126.28998,0,0.0,66734
608,668,1391383159.71605,0,0.0,66735
4941,600,1391444177.2949,0,0.0,66736
3553,1937,1391444186.91487,0,0.0,66737
1719,5300,1391444379.42756,0,0.0,66738
4115,1928,1391457376.27152,0,0.0,66739
2351,5307,1391457487.43489,0,0.0,66740
3738,2211,1391458886.64972,0,0.0,66741
2663,4331,1391466234.92466,0,0.0,66742
4111,3340,1391468788.34431,0,0.0,66743
1499,5194,1391469373.40337,0,0.0,66744
2316,301,1391469480.2609,0,0.0,66745
4220,75,1391479691.93666,0,0.0,66746
4167,4327,1391488769.44269,0,0.0,66747
3323,4682,1391521571.23151,0,0.0,66748
275,5210,1391523028.56166,0,0.0,66749
350,5223,1391523142.23559,0,0.0,66750
1008,786,1391551177.24205,0,0.0,66751
1047,4849,1391551208.72371,0,0.0,66752
5846,4957,1391555868.00785,0,0.0,66753
5499,1918,1391560129.92077,0,0.0,66754
751,5122,1391560150.91548,0,0.0,66755
4377,4410,1391572978.52473,0,0.0,66756
1984,1021,1391573295.47303,0,0.0,66757
4729,2333,1391575901.47166,0,0.0,66758
4512,2738,1391593163.91546,0,0.0,66759
1953,959,1391593326.62366,0,0.0,66760
1013,1383,1391635015.90114,0,0.0,66761
5842,3782,1391636571.27483,0,0.0,66762
4213,1316,1391638368.96032,0,0.0,66763
1672,5249,1391638462.39594,0,0.0,66764
4197,5767,1391640317.96467,0,0.0,66765
1375,4985,1391640335.77219,0,0.0,66766
22,34,1391641809.48826,0,0.0,66767
4645,3290,1391646764.47858,0,0.0,66768
385,1701,1391646945.60514,0,0.0,66769
1800,4647,1391703476.82343,0,0.0,66770
2843,744,1391703481.20541,0,0.0,66771
1038,4024,1391706559.36258,0,0.0,66772
3154,1237,1391706619.01479,0,0.0,66773
1411,2768,1391718718.67829,0,0.0,66774
187,5541,1391719205.56938,0,0.0,66775
3924,3673,1391722250.11284,0,0.0,66776
2756,920,1391722252.92248,0,0.0,66777
258,1078,1391729605.58103,0,0.0,66778
3295,3361,1391729693.04549,0,0.0,66779
353,3378,1391732298.53368,0,0.0,66780
2394,5624,1391749413.37179,0,0.0,66781
4450,2836,1391749483.04491,0,0.0,66782
4317,869,1391793893.0779,0,0.0,66783
3461,4777,1391794453.14006,0,0.0,66784
3311,568,1391794497.61704,0,0.0,66785
2187,896,1391794766.62514,0,0.0,66786
3201,3392,1391798575.65827,0,0.0,66787
1427,4023,1391798925.06135,0,0.0,66788
1652,4536,1391814239.73785,0,0.0,66789
4509,459,1391864315.14195,0,0.0,66790
117,1483,1391874900.11032,0,0.0,66791
5627,4018,1391875029.58072,0,0.0,66792
5083,4001,1391891814.1846,0,0.0,66793
1803,2629,1391898692.46476,0,0.0,66794
4984,2509,1391921756.83161,0,0.0,66795
2882,5549,1391923377.54442,0,0.0,66796
4685,4889,1391941182.87126,0,0.0,66797
271,2732,1391941284.14683,0,0.0,66798
1004,379,1391946491.38171,0,0.0,66799
4470,1146,1391946626.62078,0,0.0,66800
871,123,1391963928.40631,0,0.0,66801
3027,4365,1391964042.50178,0,0.0,66802
4098,4010,1391969221.87016,0,0.0,66803
738,205,1391969254.75011,0,0.0,66804
5840,2800,1391973604.89212,0,0.0,66805
3904,1316,1391991800.6454,0,0.0,66806
4680,3411,1392010387.84041,0,0.0,66807
2473,2822,1392012212.778,0,0.0,66808
3732,2577,1392013843.97122,0,0.0,66809
1082,4860,1392017321.11114,0,0.0,66810
1264,2821,1392045118.86338,0,0.0,66811
5529,2784,1392045122.53547,0,0.0,66812
4351,471,1392045125.49175,0,0.0,66813
3545,5521,1392045128.44367,0,0.0,66814
2293,4519,1392045131.35188,0,0.0,66815
5305,4638,1392045134.07782,0,0.0,66816
3215,4106,1392045136.66143,0,0.0,66817
4591,512,1392045139.31473,0,0.0,66818
900,3926,1392047599.94618,0,0.0,66819
1414,291,1392047653.5947,0,0.0,66820
4022,1326,1392047901.12921,0,0.0,66821
1008,2266,1392047901.68843,0,0.0,66822
4046,4799,1392047902.72551,0,0.0,66823
5614,3769,1392047903.77124,0,0.0,66824
3303,5838,1392047905.67815,0,0.0,66825
4984,2087,1392047907.76342,0,0.0,66826
4408,5879,1392047909.92507,0,0.0,66827
4956,878,1392047911.99031,0,0.0,66828
2871,699,1392054773.90452,0,0.0,66829
83,3536,1392054811.76014,0,0.0,66830
5846,2665,1392055542.08565,0,0.0,66831
4573,722,1392055794.40528,0,0.0,66832
1134,3536,1392059115.51294,0,0.0,66833
66,4312,1392080817.00575,0,0.0,66834
5877,5600,1392081001.57427,0,0.0,66835
854,374,1392114405.22442,0,0.0,66836
4666,3014,1392114471.86997,0,0.0,66837
4828,2292,1392129384.00033,0,0.0,66838
3222,93,1392129715.10022,0,0.0,66839
4995,5326,1392130829.99048,0,0.0,66840
4687,1360,1392131081.10487,0,0.0,66841
1712,2178,1392144634.35529,0,0.0,66842
121,72,1392146449.29717,0,0.0,66843
3135,1565,1392146547.02413,0,0.0,66844
558,2099,1392147155.49779,0,0.0,66845
1828,2932,1392147155.76049,0,0.0,66846
4299,4556,1392147156.01874,0,0.0,66847
1652,2528,1392147156.2526,0,0.0,66848
2352,2399,1392153593.26389,0,0.0,66849
4468,5052,1392157331.10508,0,0.0,66850
2725,2855,1392157552.63997,0,0.0,66851
2824,178,1392157655.41013,0,0.0,66852
4769,59,1392158315.62385,0,0.0,66853
4236,2293,1392158423.82367,0,0.0,66854
4583,61,1392159644.90844,0,0.0,66855
552,4269,1392161148.56677,0,0.0,66856
2040,5135,1392161148.84343,0,0.0,66857
4672,787,1392163416.79786,0,0.0,66858
4571,4171,1392163742.75372,0,0.0,66859
3039,1143,1392164814.13434,0,0.0,66860
891,5190,1392221254.05593,0,0.0,66861
4575,2579,1392223791.62596,0,0.0,66862
3150,5344,1392223900.73767,0,0.0,66863
1965,836,1392224530.29071,0,0.0,66864
1639,1540,1392238750.952,0,0.0,66865
5187,3430,1392239423.3804,0,0.0,66866
3263,3124,1392289636.66365,0,0.0,66867
4686,2674,1392313059.0524,0,0.0,66868
1656,24,1392313556.88401,0,0.0,66869
5845,1278,1392317339.6543,0,0.0,66870
1766,5026,1392317499.44292,0,0.0,66871
2148,2720,1392334057.92044,0,0.0,66872
1864,2097,1392335004.56428,0,0.0,66873
1520,4168,1392335048.65027,0,0.0,66874
428,3027,1392337127.31502,0,0.0,66875
2433,3639,1392337204.331,0,0.0,66876
2949,706,1392338949.7685,0,0.0,66877
2546,4722,1392338984.04227,0,0.0,66878
5677,5692,1392341384.76288,0,0.0,66879
720,3615,1392341399.57652,0,0.0,66880
421,5386,1392341868.24812,0,0.0,66881
1899,2153,1392342080.7153,0,0.0,66882
1850,346,1392342119.22217,0,0.0,66883
3554,615,1392342155.16806,0,0.0,66884
285,5298,1392349047.9402,0,0.0,66885
